source,venue_name,address,city,latitude,longitude,venue_type,target_classification,phone,website,opening_hours,nil_quartiere,all_names,osm_amenity
agent7_pietro,Rab,"Corso GOTTARDO (SAN) 41, 20136, Milano",Milano,45.447759,9.179684,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Rab,
agent7_pietro,Radicana Caffè,VIA VALLISNERI ANTONIO 2,Milano,45.480779,9.231156,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Radicana Caffè,
agent7_pietro,Rainbow cafè,"Via TADINO ALESSANDRO 6, 20124, Milano",Milano,45.476193,9.205156,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Rainbow cafè,
agent7_pietro,Ravizza,"Via Ulrico Hoepli 3, 20121",Milano,45.466196,9.192077,cafe,TARGET,+39 02 87072630,,Mo-Su 07:00-20:00,,Ravizza,
agent7_pietro,Re Bolla,"Via BATTISTOTTI SASSI LUISA 28, 20133, Milano",Milano,45.464466,9.227912,cafe,TARGET,,,Mo-Su 07:00-20:00,CORSICA,Re Bolla,
agent7_pietro,Rebelot,"Viale PISA 47, 20146, Milano",Milano,45.462491,9.137029,cafe,TARGET,,,Mo-Su 07:00-20:00,BANDE NERE,Rebelot,
agent7_pietro,rebelot,"Via BOTTESINI GIOVANNI 18, 20131, Milano",Milano,45.485267,9.234194,cafe,TARGET,,,Mo-Su 07:00-20:00,CITTA' STUDI,rebelot,
agent7_pietro,Red Black,"Via BONI GIACOMO 37, 20144, Milano",Milano,45.459532,9.156931,cafe,AMBIGUOUS_TO_REVIEW,+390248513755,,Mo-Su 07:00-20:00,PORTA MAGENTA,Red Black,
agent7_pietro,Red Cafè,"Via Panfilo Castaldi 29, 20124, Milano",Milano,45.476791,9.204038,cafe,TARGET,+39 02 36798869,,Mo-Th 08:00-02:00; Fr-Sa 08:00-03:00; Su 08:00-02:00,,Red Cafè,
agent7_pietro,RED la Feltrinelli,"Piazza AULENTI GAE 3, 20154, Milano",Milano,45.483759,9.189862,cafe,AMBIGUOUS_TO_REVIEW,+39 0265580153,https://www.lafeltrinelli.it/punto-vendita/milano/red-milano-porta-nuova/3502,"Mo-Fr 08:00-21:00; Sa 09:00-22:00; PH,Su 09:00-21:00",PORTA GARIBALDI - PORTA NUOVA,RED la Feltrinelli,
agent7_pietro,REF* - RE FOSCO,"Via San Calimero 7, 20122, Milano",Milano,45.456883,9.19303,cafe,TARGET,,,Mo-Su 09:30-22:00,,REF* - RE FOSCO,
agent7_pietro,Regional Caffè,"Via SEBENICO 5, 20124, Milano",Milano,45.487496,9.193124,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,ISOLA,Regional Caffè,
agent7_pietro,Rendez Vous,,Milano,45.490902,9.219943,cafe,TARGET,,,Mo-Sa 06:30-20:00; Su 08:30-19:30,,Rendez Vous,
agent7_pietro,Retrò Cafe,"Via Pigello Portinari 1, 20125, Milano",Milano,45.502365,9.209774,cafe,TARGET,,,Mo-Su 07:00-20:00,,Retrò Cafe,
agent7_pietro,Ricky Bar,,Milano,45.482267,9.175443,cafe,TARGET,,,Mo-Su 07:00-20:00,,Ricky Bar,
agent7_pietro,Ricomincio Da Tre,"Viale TESTI FULVIO 186, 20126, Milano",Milano,45.514886,9.205883,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BICOCCA,Ricomincio Da Tre,
agent7_pietro,Ricos Bar Tabacchi,,Milano,45.491553,9.147768,cafe,TARGET,,,Mo-Su 07:00-20:00,,Ricos Bar Tabacchi,
agent7_pietro,Ripa's Cafe,"Ripa PORTA TICINESE (DI) 117, 20143, Milano",Milano,45.44844,9.160001,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCHETTA,Ripa's Cafe,
agent7_pietro,Ripamonti,"Via RIPAMONTI GIUSEPPE 106, 20141, Milano",Milano,45.440211,9.199652,cafe,TARGET,,,Mo-Su 07:00-20:00,MORIVIONE,Ripamonti,
agent7_pietro,Ripamonti,Via RIPAMONTI GIUSEPPE 3A,Milano,45.451189,9.196852,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Ripamonti,
agent7_pietro,Ristoservice,"Via Festa del Perdono 3, Milano",Milano,45.461196,9.195225,cafe,TARGET,,,Mo-Su 07:00-20:00,,Ristoservice,
agent7_pietro,RistoService,Via Santa Sofia 9,Milano,45.457084,9.191243,cafe,TARGET,,,Mo-Su 07:00-20:00,,RistoService,
agent7_pietro,Ritmo,"Ripa di Porta Ticinese 15, 20143, Milano",Milano,45.45184,9.175989,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Ritmo,
agent7_pietro,Ritratto di Caffè,"Via CASTELVETRO LODOVICO 6, 20154, Milano",Milano,45.483987,9.16337,cafe,TARGET,,,Mo-Su 07:00-20:00,SARPI,Ritratto di Caffè,
agent7_pietro,River,ALZAIA NAVIGLIO GRANDE 54,Milano,45.451342,9.170983,cafe,TARGET,,,Mo-Th 16:30-02:00; We-Su 16:30-03:00,,River,
agent7_pietro,Riviera,"Corso INDIPENDENZA 25, 20129, Milano",Milano,45.468363,9.21579,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Riviera,
agent7_pietro,Riviera,Via BIONDI EZIO 2N05,Milano,45.486329,9.159568,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Riviera,
agent7_pietro,Rivoire,"Via Marco Formentini 9, Milano",Milano,45.471824,9.186185,cafe,TARGET,,,Mo-Su 07:00-20:00,,Rivoire,
agent7_pietro,Rock Bar,,Milano,45.49737,9.11394,cafe,TARGET,,,Mo-Su 07:00-20:00,,Rock Bar,
agent7_pietro,Rollpoint,,Milano,45.473123,9.218096,cafe,TARGET,,,Mo-Su 07:00-20:00,,Rollpoint,
agent7_pietro,Romy Cafe,"Via ALBERTINELLI MARIOTTO 9, 20148, Milano",Milano,45.475274,9.138425,cafe,TARGET,+39 02 3652 5143,,Mo-Su 07:00-20:00,SAN SIRO,Romy Cafe,
agent7_pietro,Rose by Mary dispensa,"Via VISCONTI DI MODRONE UBERTO 4N03, 20122, Milano",Milano,45.463352,9.199328,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,GUASTALLA,Rose by Mary dispensa,
agent7_pietro,Rossi Caffè,,Milano,45.507099,9.178297,cafe,TARGET,,,Mo-Su 07:00-20:00,,Rossi Caffè,
agent7_pietro,Rotani Caffe,"Via CASTALDI PANFILO 37, 20124, Milano",Milano,45.475814,9.205099,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Rotani Caffe,
agent7_pietro,Roxanne,"Via Ascanio Sforza 3, 20136, Milano",Milano,45.451459,9.178127,cafe,TARGET,,,Mo-Su 07:00-20:00,,Roxanne,
agent7_pietro,Roxy Bar,"Viale TROYA CARLO 2, 20144, Milano",Milano,45.452157,9.154102,cafe,TARGET,,,Mo-Su 07:00-20:00,GIAMBELLINO,Roxy Bar,
agent7_pietro,Roxy Bar,,Milano,45.513598,9.170141,cafe,TARGET,,,Mo-Su 07:00-20:00,,Roxy Bar,
agent7_pietro,Roxy Bar,"Ripa di Porta Ticinese 103, 20143, Milano",Milano,45.448942,9.162386,cafe,TARGET,,,Mo-Su 07:00-20:00,,Roxy Bar,
agent7_pietro,Royal Cafe,"Piazza Guglielmo Oberdan 3, 20129, Milano",Milano,45.475185,9.205279,cafe,TARGET,,,Tu-Th 08:00-21:30; Sa 08:00-23:00; Su 09:00-23:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Royal Cafe,
agent7_pietro,Rufus Bar,Via RASORI GIOVANNI 2,Milano,45.467781,9.164242,cafe,TARGET,,,Mo-Su 07:00-20:00,,Rufus Bar,
agent7_pietro,S'LAB,"Via Paolo Sarpi 1, 20154, Milano",Milano,45.481722,9.180787,cafe,TARGET,+39 02 36535586,,Mo-Su 07:00-20:00,,S'LAB,
agent7_pietro,Salad Me Cafe,,Milano,45.479889,9.167992,cafe,TARGET,,,Mo-Su 07:00-20:00,,Salad Me Cafe,
agent7_pietro,Sale e Oglio,,Milano,45.440427,9.218427,cafe,TARGET,,,Mo-Fr 06:30-20:00; Sa 06:00-15:00; Su off,,Sale e Oglio,
agent7_pietro,Sally bar,"Via MOLINO DELLE ARMI 3, 20123, Milano",Milano,45.456042,9.186771,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Sally bar,
agent7_pietro,Salumeria del design,"Via STAZIO CECILIO 11, 20131, Milano",Milano,45.490183,9.222489,cafe,TARGET,,,"Tu-Th 18:30-00:30, Fr,Sa 18:30-01:30, Su 18:00-23:30",LORETO - CASORETTO - NOLO,Salumeria del design,
agent7_pietro,Salumé & Café,"Via FUSARO (DEL) 2, 20146, Milano",Milano,45.461496,9.152014,cafe,TARGET,+39 345 438 1650,,Mo-Su 07:00-20:00,PORTA MAGENTA,Salumé & Café,
agent7_pietro,Samori Caffè,"Viale LOMBARDIA 72, 20131, Milano",Milano,45.48717,9.223757,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Samori Caffè,
agent7_pietro,San Cafe,"Via COSTA ANDREA 4, 20131, Milano",Milano,45.486307,9.21854,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,San Cafe,
agent7_pietro,San Gregorio,"Via GREGORIO (SAN) 1, 20124, Milano",Milano,45.477821,9.207806,cafe,TARGET,+39 02 2952 4182,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,San Gregorio,
agent7_pietro,San Miguel,,Milano,45.459144,9.181019,cafe,TARGET,,,Mo-Su 07:00-20:00,,San Miguel,
agent7_pietro,San Pietro Cafe,"Via SPALLANZANI LAZZARO 5, 20129, Milano",Milano,45.475655,9.206358,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,San Pietro Cafe,
agent7_pietro,Sandi bar,,Milano,45.460979,9.207946,cafe,TARGET,,,Mo-Su 07:00-20:00,,Sandi bar,
agent7_pietro,Sandy Bar,"Viale PREMUDA 10, 20129, Milano",Milano,45.463661,9.207668,cafe,TARGET,,,Mo-Su 07:00-20:00,XXII MARZO,Sandy Bar,
agent7_pietro,Sandy Bar,,Milano,45.466781,9.148924,cafe,TARGET,,,Mo-Su 07:00-20:00,,Sandy Bar,
agent7_pietro,SapeMare,"Via Pastrengo, 2, 20159, Milano",Milano,45.486461,9.188269,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,SapeMare | Sapemare - Tapas Di Mare,
agent7_pietro,Sarcafè,"Viale Sarca 199, Milano",Milano,45.517803,9.209711,cafe,TARGET,,,Mo-Su 07:00-20:00,,Sarcafè,
agent7_pietro,Saverio's Cafè,"Viale MONZA 6, 20127, Milano",Milano,45.487655,9.217375,cafe,TARGET,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Saverio's Cafè,
agent7_pietro,Savoia,,Milano,45.432286,9.177525,cafe,TARGET,,,Mo-Su 07:00-20:00,,Savoia,
agent7_pietro,Savona 18 petit cafè,"Via SAVONA 18, 20144, Milano",Milano,45.45524,9.167491,cafe,TARGET,,,Mo-Su 07:30-22:00,PORTA GENOVA,Savona 18 petit cafè,
agent7_pietro,Scaring,"Viale MONZA 32, 20127, Milano",Milano,45.490776,9.218292,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,LORETO - CASORETTO - NOLO,Scaring,
agent7_pietro,Scudo Cafè,"Via Giuseppe Candiani 98, 20158, Milano",Milano,45.503784,9.165088,cafe,TARGET,,,Mo-Su 07:00-20:00,,Scudo Cafè,
agent7_pietro,Se.Rist,,Milano,45.499666,9.231061,cafe,TARGET,,,Mo-Su 07:00-20:00,,Se.Rist,
agent7_pietro,Seitaly,"Corso Italia 6, 20122, Milano",Milano,45.4601,9.188009,cafe,TARGET,+39 02 72095365,https://www.seitaly.it/,Mo-Su 07:30-00:00,,Seitaly,
agent7_pietro,Selfie Bar,"Via MAROCHETTI CARLO 19, 20139, Milano",Milano,45.438865,9.226948,cafe,TARGET,,,Mo-Su 07:00-20:00,LODI - CORVETTO,Selfie Bar,
agent7_pietro,Sella Cafè,"Via Quintino Sella 2, 20121, Milano",Milano,45.470268,9.182776,cafe,TARGET,,,Mo-Su 07:00-20:00,,Sella Cafè,
agent7_pietro,Sempione 49,"Corso SEMPIONE 49, 20145, Milano",Milano,45.481794,9.163552,cafe,TARGET,,,Mo-Su 07:00-20:00,PAGANO,Sempione 49,
agent7_pietro,Semplice,"Viale MONZA 175, 20125, Milano",Milano,45.503172,9.221585,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,PADOVA - TURRO - CRESCENZAGO,Semplice,
agent7_pietro,Sensi,Via VETERE 12,Milano,45.456028,9.181393,cafe,TARGET,,,Mo-Su 07:00-20:00,,Sensi,
agent7_pietro,Senzanome,"Via SETTEMBRINI LUIGI 15, 20124, Milano",Milano,45.481484,9.205506,cafe,TARGET,,,Mo-Su 07:00-20:00,STAZIONE CENTRALE - PONTE SEVESO,Senzanome,
agent7_pietro,Shaker,"Via PROSPERO (SAN) 4, 20121, Milano",Milano,45.466092,9.185678,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BRERA,Shaker,
agent7_pietro,Shaker Bubble Tea,"Via Victor Hugo 1n04, 20123, Milano",Milano,45.463902,9.187432,cafe,TARGET,,https://www.shakerbubbletea.it/,Mo-Su 07:00-20:00,,Shaker Bubble Tea,
agent7_pietro,Shed Bar,"Via Vincenzo Monti 27, 20123, Milano",Milano,45.468794,9.171585,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,MAGENTA - S. VITTORE,Shed Bar,
agent7_pietro,Shon Cafè,"Via Ettore Bugatti 7, 20142, Milano",Milano,45.41654,9.177649,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Sa 07:00-21:00; Su 08:00-21:00,,Shon Cafè,
agent7_pietro,Shot Cafe,"Via Giovanni Battista Pirelli 19, 20124, Milano",Milano,45.483925,9.19951,cafe,TARGET,+39 02 6700206,http://www.shotcafe.it/,Mo-Su 07:00-20:00,,Shot Cafe,
agent7_pietro,Siesta café,,Milano,45.483979,9.214983,cafe,TARGET,,,Mo-Su 07:00-20:00,,Siesta café,
agent7_pietro,Silos cafe,,Milano,45.479315,9.209297,cafe,TARGET,,,Mo-Su 07:00-20:00,,Silos cafe,
agent7_pietro,Simon's Bar,"Via VALFURVA 2, 20162, Milano",Milano,45.508032,9.195212,cafe,TARGET,,,Mo-Su 07:00-20:00,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,Simon's Bar,
agent7_pietro,Simpaty,,Milano,45.477623,9.242853,cafe,TARGET,,,Mo-Su 07:00-20:00,,Simpaty,
agent7_pietro,Simpaty Bar,"Viale RANZONI DANIELE 5, 20149, Milano",Milano,45.467871,9.14546,cafe,TARGET,,,Mo-Su 07:00-20:00,SAN SIRO,Simpaty Bar,
agent7_pietro,Simpson,,Milano,45.495156,9.228832,cafe,TARGET,,,Mo-Su 07:00-20:00,,Simpson,
agent7_pietro,Sisu,"Via Gaudenzio Ferrari 1bn02, 20123, Milano",Milano,45.456097,9.175163,cafe,TARGET,+390238293912,https://sisumilano.it/,Mo-Su 08:00-21:00,,Sisu,
agent7_pietro,Slowear Venezia,"Via SOLFERINO 18, 20121, Milano",Milano,45.474857,9.187103,cafe,TARGET,,,Mo-Su 07:00-20:00,BRERA,Slowear Venezia,
agent7_pietro,Small Café,"Via FARINI CARLO 73, 20159, Milano",Milano,45.493966,9.184912,cafe,TARGET,+39 02 6687620,,Mo-Su 07:00-20:00,ISOLA,Small Café,
agent7_pietro,Smartkook,"Via Flavio Baracchini 7, 20121, Milano",Milano,45.461688,9.190867,cafe,TARGET,+39 02 36684727,https://www.smartkook.it/,Mo-Fr 07:00-21:00; Sa-Su off,,Smartkook,
agent7_pietro,Smile,,Milano,45.460337,9.155144,cafe,TARGET,,,Mo-Su 07:00-20:00,,Smile,
agent7_pietro,Snoopy Bar,Via privata Alfredo Soffredini 77,Milano,45.520519,9.225458,cafe,TARGET,+39 02 27006433,,Mo-Su 07:00-20:00,,Snoopy Bar,
agent7_pietro,Snoopy Bar 2,"Via DOLOMITI 11, 20127, Milano",Milano,45.503352,9.224125,cafe,TARGET,,,Mo-Su 07:00-20:00,PADOVA - TURRO - CRESCENZAGO,Snoopy Bar 2,
agent7_pietro,So Natural,"Piazza AGOSTINO (SANT') 16, 20123, Milano",Milano,45.459411,9.170507,cafe,AMBIGUOUS_TO_REVIEW,+39 02 39401034,https://www.itsonatural.it/,Mo-Su 06:00-22:00,MAGENTA - S. VITTORE,So Natural,
agent7_pietro,So' Garden Cafè,"Via Bruno Cassinari, 20138, Milano",Milano,45.43698,9.24222,cafe,TARGET,,,Mo-Su 07:00-20:00,,So' Garden Cafè,
agent7_pietro,Soho cafè,,Milano,45.448831,9.21953,cafe,TARGET,,,Mo-Su 07:00-20:00,,Soho cafè,
agent7_pietro,Solar Bar,"Via Ariberto 19, 20123, Milano",Milano,45.458893,9.172942,cafe,TARGET,,,Mo-Su 07:00-20:00,,Solar Bar,
agent7_pietro,Soleluna Cafè,"Via BOLTRAFFIO GIAN ANTONIO 12, 20159, Milano",Milano,45.491593,9.186524,cafe,TARGET,,,Mo-Su 07:00-20:00,ISOLA,Soleluna Cafè,
agent7_pietro,Sorsi e Sorrisi,"Via Odoardo Tabacchi, 3, 20136, Milano",Milano,45.44757,9.180233,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Sorsi e Sorrisi | Sorsi&Sorrisi,
agent7_pietro,Spago Bar,"Via Raffaele Lambruschini 29, 20156, Milano",Milano,45.502379,9.15379,cafe,TARGET,+39 02 87396181,,Mo-Su 07:00-20:00,,Spago Bar,
agent7_pietro,Spartacus,Via Spartaco 4,Milano,45.459459,9.207746,cafe,TARGET,+39 02 49461747,,Mo-Su 07:00-20:00,,Spartacus,
agent7_pietro,Specialty,,Milano,45.450834,9.191687,cafe,TARGET,,,Mo-Su 07:00-20:00,,Specialty,
agent7_pietro,Speedy,"Piazzale PIOLA GABRIO 11, 20131, Milano",Milano,45.480905,9.223225,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Speedy,
agent7_pietro,Speranza,"Viale RIMEMBRANZE DI LAMBRATE (DELLE) 15, 20134, Milano",Milano,45.48278,9.241648,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,LAMBRATE - ORTICA,Speranza,
agent7_pietro,Spiga D'Oro,"Via MONTE SAN GABRIELE 1, 20127, Milano",Milano,45.504997,9.222653,cafe,AMBIGUOUS_TO_REVIEW,+39 02 87199385,https://www.spiga-doro.it/,"Mo-Fr 05:00-21:00, Su 05:00-12:00",GORLA - PRECOTTO,Spiga D'Oro,
agent7_pietro,Spitfire,,Milano,45.472763,9.224109,cafe,TARGET,,,Mo-Su 07:00-20:00,,Spitfire,
agent7_pietro,Sprizzeria,"Via VITTORE (SAN) 11, 20123, Milano",Milano,45.462723,9.172006,cafe,TARGET,+39 3203551699,,Mo-Sa 07:00-22:00; Su 08:00-22:00,MAGENTA - S. VITTORE,Sprizzeria,
agent7_pietro,Square Bar,"Via Michelangelo Buonarroti 5, 20149, Milano",Milano,45.467323,9.154953,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Square Bar,
agent7_pietro,Square Food,"Piazza LIBERTY (DEL) 8N05, 20121, Milano",Milano,45.465625,9.194044,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,DUOMO,Square Food,
agent7_pietro,Starking Bar,"Largo GELSOMINI (DEI) 2, 20146, Milano",Milano,45.448202,9.137342,cafe,TARGET,,,Mo-Su 07:00-20:00,GIAMBELLINO,Starking Bar,
agent7_pietro,Steam Factory,"Ripa di Porta Ticinese 51, 20143, Milano",Milano,45.451144,9.172688,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Steam Factory,
agent7_pietro,Stefano,"Via PONTI ETTORE 43, 20143, Milano",Milano,45.441691,9.153619,cafe,TARGET,,,Mo-Su 07:00-20:00,MONCUCCO - SAN CRISTOFORO,Stefano,
agent7_pietro,Stendhal Cafe,"Via Enrico Stendhal 23, 20144, Milano",Milano,45.452381,9.159553,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA GENOVA,Stendhal Cafe,
agent7_pietro,Steven's Bar,"Via Nicola Romeo 3, 20142, Milano",Milano,45.419492,9.178775,cafe,TARGET,,,Mo-Su 07:00-20:00,,Steven's Bar,
agent7_pietro,Stoppani,"Via STOPPANI ANTONIO 15, 20129, Milano",Milano,45.475175,9.213718,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Stoppani,
agent7_pietro,Straf Bar,"Via San Raffaele 3, 20121, Milano",Milano,45.465305,9.191161,cafe,AMBIGUOUS_TO_REVIEW,+39 02 805081,,Mo-Su 07:00-20:00,,Straf Bar,
agent7_pietro,Straripa Bar,"Ripa di Porta Ticinese 19, 20143, Milano",Milano,45.451753,9.175528,cafe,TARGET,+39 02 58118146,,Mo-Su 07:00-20:00,,Straripa Bar,
agent7_pietro,Street coffe 12oz,,Milano,45.43352,9.238467,cafe,TARGET,,,Mo-Su 07:00-20:00,,Street coffe 12oz,
agent7_pietro,Street coffee,,Milano,45.485344,9.203703,cafe,TARGET,,,Mo-Su 07:00-20:00,,Street coffee,
agent7_pietro,Stufanka,"Via STEFANARDO DA VIMERCATE 8, 20128, Milano",Milano,45.506212,9.225721,cafe,TARGET,,,Mo-Su 07:00-20:00,GORLA - PRECOTTO,Stufanka,
agent7_pietro,Sugar,"Ripa PORTA TICINESE (DI) 83, 20143, Milano",Milano,45.449848,9.167148,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCHETTA,Sugar,
agent7_pietro,Sun Garden Bar,,Milano,45.503866,9.176401,cafe,TARGET,,,Mo-Su 06:30-21:00,,Sun Garden Bar,
agent7_pietro,Sushi Matsu Omakase,"Via CADAMOSTO ALVISE 7, 20129, Milano",Milano,45.476755,9.209501,cafe,AMBIGUOUS_TO_REVIEW,,https://www.sushimatsuomakase.com/,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Sushi Matsu Omakase,
agent7_pietro,Sushimi,"Via Gustavo Fara 24, 20124, Milano",Milano,45.483977,9.198092,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Sushimi,
agent7_pietro,Svapo web,"Via PIANELL SALVATORE 32, 20125, Milano",Milano,45.507513,9.204491,cafe,TARGET,,,Mo-Su 07:00-20:00,GRECO - SEGNANO,Svapo web,
agent7_pietro,SVaRè,"Corso di Porta Vittoria 27, 20122, Milano",Milano,45.462439,9.202511,cafe,TARGET,,,Mo-Su 07:00-20:00,,SVaRè,
agent7_pietro,Sweet Cafè,"Viale CONI ZUGNA 43, 20144, Milano",Milano,45.45736,9.16923,cafe,TARGET,+39335245856,,Mo-Su 07:00-20:00,MAGENTA - S. VITTORE,Sweet Cafè,
agent7_pietro,Sweet Coffee Bar,"Via MANZONI ALESSANDRO 42, 20121, Milano",Milano,45.471483,9.194428,cafe,TARGET,,,Mo-Su 07:00-20:00,DUOMO,Sweet Coffee Bar,
agent7_pietro,sweet salty & cofee,"Via CIAIA IGNAZIO 4, 20158, Milano",Milano,45.501941,9.175848,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,DERGANO,sweet salty & cofee,
agent7_pietro,Swinging Cafe,"Via Castelfidardo 3, 20121, Milano",Milano,45.478351,9.188551,cafe,TARGET,,,Mo-Su 07:00-20:00,,Swinging Cafe,
agent7_pietro,Sympathy,"Via Francesco dall'Ongaro 3, 20133, Milano",Milano,45.46591,9.227177,cafe,TARGET,,,Mo-Su 07:00-20:00,,Sympathy,
agent7_pietro,Tabaccheria Amico Bar Alex,"Via BROGGINI BONAVENTURA 3, 20152, Milano",Milano,45.46386,9.092639,cafe,TARGET,,,Mo-Su 07:00-20:00,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,Tabaccheria Amico Bar Alex,
agent7_pietro,Tabaccheria family café,Via Comelico 11,Milano,45.455176,9.212511,cafe,TARGET,+39 02 54116397,,Mo-Su 07:00-20:00,,Tabaccheria family café,
agent7_pietro,Tabbacbria,,Milano,45.501157,9.101389,cafe,TARGET,,,Mo-Su 07:00-20:00,,Tabbacbria,
agent7_pietro,Taipy,"Corso Genova 7n02, 20123, Milano",Milano,45.45771,9.176458,cafe,TARGET,,,Mo-Su 07:00-20:00,PORTA TICINESE - CONCA DEL NAVIGLIO,Taipy,
agent7_pietro,Tamarindo,"Via Giuseppe Taccioli 20, 20161, Milano",Milano,45.518499,9.166924,cafe,TARGET,,,Mo-Su 07:00-20:00,,Tamarindo,
agent7_pietro,Tangram Cafè,"Via Statuto 2, 20121, Milano",Milano,45.475862,9.186414,cafe,TARGET,,,Mo-Su 07:00-20:00,,Tangram Cafè,
agent7_pietro,Tarallucci e vino,"Via TAORMINA 17, 20159, Milano",Milano,45.500475,9.1925,cafe,TARGET,,,Mo-Su 07:00-20:00,MACIACHINI - MAGGIOLINA,Tarallucci e vino,
agent7_pietro,Tarantè,"Via Melzo, 22, 20129, Milano",Milano,45.473982,9.209322,cafe,TARGET,,,Mo-Su 07:00-20:00,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,Tarantè | Gastronomia Bar Enoteca Tarantè Napoli,
agent7_pietro,Tascaro,"Via ARESE FRANCESCO 19N01, 20159, Milano",Milano,45.491391,9.189101,cafe,TARGET,,,Mo-Su 07:00-20:00,ISOLA,Tascaro,
agent7_pietro,Taveggia,"Via VISCONTI DI MODRONE UBERTO 2N01, 20122, Milano",Milano,45.463315,9.199071,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Fr 07:00-20:30; Sa 08:00-20:30; Su 08:00-15:00,GUASTALLA,Taveggia,
agent7_pietro,Tavola Calda,,Milano,45.481064,9.217348,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Tavola Calda,
agent7_pietro,Tavola Fredda Bar,,Milano,45.506124,9.264334,cafe,TARGET,,,"Mo-Su,PH 12:00-14:00,18:00-20:00",,Tavola Fredda Bar,
agent7_pietro,Taxi Blues,VIA RONTGEN GUGLIELMO CORRADO 6,Milano,45.451134,9.187329,cafe,AMBIGUOUS_TO_REVIEW,,,Mo-Su 07:00-20:00,,Taxi Blues,
agent7_pietro,TaxiBar,"Via CARACCIOLO FRANCESCO 16, 20155, Milano",Milano,45.488499,9.157602,cafe,TARGET,,,Mo-Su 07:00-20:00,GHISOLFA,TaxiBar,
agent7_pietro,Tazzulella,"Via ASELLI GASPARE 33, 20133, Milano",Milano,45.47156,9.229985,cafe,TARGET,,,Mo-Su 07:00-20:00,CITTA' STUDI,Tazzulella,
agent7_pietro,Teddy bar,LARGO BELLINTANI FRA' PAOLO 2,Milano,45.477107,9.204792,cafe,TARGET,,,Mo-Su 07:00-20:00,,Teddy bar,
