name,lat,lon,amenity,cuisine,website,phone
Yifan,45.4554388,9.1639744,restaurant,chinese;japanese;dessert;poke,https://yifanmilano.it/,+393398630794
Club Plastic,45.4381362,9.2061075,nightclub,,,
Mr. Tea Bar,45.4567564,9.16803,bar,,,
Filly,45.4563716,9.1655519,bar,,,+39024814843
Good Morning Cafè,45.4577169,9.1687326,cafe,,,+390249784996
Mood Cafè,45.457298,9.1683085,cafe,,,+39024816121
Nebbia,45.4449358,9.1776294,restaurant,,,
Bar dell'Università,45.4623694,9.1932946,cafe,,,
Asian Flavor,45.4565454,9.1673869,restaurant,noodle;chinese;japanese,https://ramendimsum.it/,+390289406084
Sciuè,45.4561348,9.1650925,restaurant,pizza;italian,https://www.sciue.it/solari/,+390248003029
Big Store de Milàn,45.4576569,9.1772517,bar,,https://www.facebook.com/pages/Big-Store-De-Milan/1823761261247304,+390282874614
Pizza Ok,45.4699239,9.1535023,restaurant,pizza,,
Nuovo Yacht,45.4696361,9.1538563,restaurant,seafood,,
Tairyo,45.4688743,9.1528049,restaurant,japanese,,
Hao,45.4686768,9.1524884,restaurant,japanese,,
La Cantina di Franco,45.4684849,9.1522095,restaurant,,,
Assaje,45.468705,9.1525555,restaurant,,,
La Polena,45.471092,9.152188,restaurant,,,
Bar Calipso,45.4706161,9.1514558,cafe,,,
Kim Bar,45.4702794,9.1509569,restaurant,hong_kong,,
Banco 23,45.469196,9.149943,restaurant,,,
Bar Tabacchi Ravizza,45.4689721,9.1502675,cafe,,https://www.facebook.com/people/Bar-tabacchi-Ravizza/100063953506209/,+39024817909
Buonarroti,45.468152,9.1549963,cafe,,,
Caffè Tenconi,45.4707139,9.1541138,cafe,,,
Trattoria Da Silvano,45.4707139,9.1528076,restaurant,,,
Vanilla Bakery,45.4692693,9.154712,restaurant,,https://www.vanillabakery.it/,+39 02 48102542
Rigoni di Asiago,45.4687389,9.1550231,cafe,,,
Smooth,45.4685282,9.155007,cafe,,,
Al Basilico,45.4766305,9.2166827,restaurant,italian_pizza,http://www.albasilicofresco.com,+39 0229516529
Elegant coffee,45.4607897,9.1724227,cafe,italian,https://www.elegantcoffeemilano.com/,
cafè Maria,45.5060577,9.1743567,bar,,,
bar sara,45.5054896,9.1756246,bar,,,
Ti Amo Pizza,45.4975179,9.1833817,restaurant,pizza,,
du Lab,45.4974644,9.1825166,restaurant,asian,,
On the road,45.497464,9.1823319,cafe,,,
al baretto,45.4985615,9.18189,bar,,,
rebelot,45.498934,9.1814861,pub,,,
Dantò,45.502297,9.180207,restaurant,pizza,,
la grotta,45.5028987,9.1797864,restaurant,pizza;burger;sandwich;fish;pasta,,
Yi Pin Ramen,45.461656,9.1927504,restaurant,ramen,https://yipinramen.business.site/,+393665963555
Veganfruttariano,45.5020152,9.1759289,restaurant,,https://www.veganfruttariano.it/,
sweet salty & cofee,45.5019704,9.1758542,cafe,,,
An dì,45.502073,9.175451,bar,,,
Da Cri,45.5028184,9.1764765,cafe,,,
Sun Garden Bar,45.5038656,9.1764007,bar,,,
Bar Felice,45.5046779,9.1758646,bar,,,
Miscusi,45.4818214,9.2032726,restaurant,italian;pasta,https://www.miscusi.com/it/ristoranti/milano-stazione-centrale,
El Porteño Prohibido,45.4666967,9.2095061,restaurant,argentinian,https://www.elporteno.it/location/milano/el-porteno-prohibido/,+390225062491
El Porteño Arena,45.4775416,9.1795261,restaurant,,,
El Porteño Darsena,45.4526968,9.184715,restaurant,,,
Bebel,45.4624688,9.1728573,restaurant,italian;pizza,https://www.bebel.it/,+39024812824
KiKi,45.4828093,9.1981252,restaurant,japanese;sushi;chinese,,+39 02 6707 4212
Tre Fratelli,45.4898307,9.2129239,restaurant,pizza,,
Klondike Bar,45.4890635,9.2134657,cafe,,,
Skandalo Lounge Bar,45.4891406,9.2135274,bar,,,
The Swan,45.486792,9.2164564,cafe,,,
Soho cafè,45.4488307,9.2195297,cafe,,,
Bar Tabaccheria Da Sario,45.4491641,9.2185753,bar,,,+39 02 6206 8053
Blue Angels,45.4504171,9.2203965,bar,,,
Sabor latino,45.4538348,9.2202182,restaurant,,,
Tiffany,45.4522994,9.2211207,bar,,,
Samuel,45.4522867,9.2195184,bar,,,
L'essenza di Mina,45.4576441,9.2215166,restaurant,italian;italian_pizza,,
Mido,45.4510942,9.1819458,restaurant,arab,,+39 02 837 5249
About You,45.4662559,9.1863272,restaurant,,,
Camperio Lounge Bar,45.4665945,9.1830736,cafe,,,
Bar Magic Games,45.4861813,9.1292021,bar,,,+39023087535
Senju,45.4763855,9.2168259,restaurant,japanese;sushi;chinese;fusion,,
Gong,45.4676774,9.2084793,restaurant,,,
Ristorante Bonola,45.4962197,9.1135454,restaurant,italian,,
Neta,45.4735012,9.2062415,restaurant,japanese,https://netamilano.com/,+39 0233682024
Beeb Bar,45.4520863,9.153596,bar,,,
Duo Rice,45.4525747,9.1551013,restaurant,japanese,https://www.duorice.it/,
Tirana,45.4444677,9.1300197,restaurant,kebab;pizza;turkish,,
Fashion Bar,45.4494268,9.1442482,restaurant,indian,,+390287033554
Art Cafe,45.45592,9.16546,cafe,,https://art-cafe-bar-milano.eatbu.com/?lang=it#,+393348673956
Pantera,45.4443918,9.1552607,restaurant,pizza,,
Trattoria Griglia,45.4655621,9.2070234,restaurant,italian,,
Area Ristoro,45.476544,9.2281991,cafe,,,
Ichiro,45.4626946,9.1728055,restaurant,chinese;japanese,,+390297105979
Caffè Ambrosiano,45.4628375,9.1717174,cafe,,,+390243998132
La Cantina del Mangia,45.4614153,9.1912699,restaurant,italian,,
Foca Loca,45.4613253,9.1914582,nightclub,,,
Ristorante Da Bruno,45.4616263,9.1889933,restaurant,,,
Atelier Cafe,45.4608832,9.1890764,cafe,,,
Bowls,45.4611052,9.1897818,bar,,,
Marco's,45.4627078,9.1727605,bar,,https://marco-s.it/,
Sofia,45.45211,9.2161742,bar,,,
Sevilla mia,45.4569653,9.1694511,restaurant,spanish,https://www.sevillamia.it/,
Sweet Cafè,45.4573935,9.1691873,cafe,,,+39335245856
Green Koala,45.46092,9.1910112,cafe,,,
Maura Coscia,45.4625022,9.1745362,restaurant,,https://www.mauracoscia.it/,
Sant'Ambrogio Cafè,45.4645075,9.1754709,cafe,italian,http://www.barsantambrogio.it/,+390272010424
Pizzeria Ciàpa sü e porta a cà,45.4814626,9.2425409,restaurant,pizza,https://www.ciapasueportaacamilano.it/,
Trattoria Popolare,45.495215,9.141187,restaurant,,,
Divino caffè,45.4907236,9.2367346,cafe,,,+39 339 8777308
Sciuè,45.4514607,9.1777236,restaurant,pizza;italian;regional;friture;salad,https://www.sciue.it/navigli/,+390258100299
Ça va sans dire,45.4882266,9.1898747,restaurant,french;crepe,https://cavasansdire-creperia.com/,
Rakki sushi 2,45.4749854,9.1422209,restaurant,japanese,,+39 02 4871 4538
Il Forno di Via Commenda,45.457244,9.199196,cafe,,http://www.ilfornodiviacommenda.com,
Kubik,45.4571064,9.2051219,pub,,,
Why not? bistrot,45.5158108,9.2450554,cafe,,,
Pizzeria da mamma Dina,45.5164351,9.2460063,restaurant,pizza,,+390245482837
gogol&company,45.4497344,9.1507659,cafe,,,
Capperi... Che Pizza!,45.4627906,9.2119283,restaurant,pizza,https://www.capperichepizza.com/milano/,+39 02 87073392
Capuano's,45.480669,9.1686722,restaurant,pizza,https://capuanos.it,+39 02 84146228
N'ata Espressioni di pizza,45.4785435,9.188245,restaurant,pizza,http://www.natapizza.it/,+39 02 36587566
Daniele,45.4559387,9.1765967,restaurant,pizza,https://www.pizzerianapoletanadaniele.it,+39 02 8356442
Lievità Pizzeria gourmet,45.4660552,9.2108805,restaurant,pizza,https://www.pizzeria-lievita.com,+39 02 40701653
Hegui Taste of Asia,45.4968128,9.1905961,restaurant,sushi,,+39 02 683297
Bar Famoso,45.468576,9.1144907,cafe,,,
La Dolce Fantasia,45.4887844,9.2032772,cafe,,,
Nuovo Bar Centrale by Cova,45.4859279,9.2043257,cafe,,,
Pasta Fresca Brambilla,45.4724517,9.2101865,restaurant,pasta,,+39 02 29521359
Pasta a Gogo,45.4846955,9.2166944,restaurant,,,
Miscusi,45.4592151,9.1818666,restaurant,,https://www.miscusi.com/it/ristoranti/milano-colonne,
Sapori della Pasta,45.4801877,9.183075,restaurant,,,
PlinMi,45.4719338,9.2070439,restaurant,,,
Burro e Salvia Pasta Fresca,45.4698632,9.2241484,restaurant,,http://www.pastafrescaburroesalvia.it/,
Joe's American,45.4555681,9.1964716,restaurant,burger,https://joesamericanfactory.com/,
U Barba,45.4727311,9.1868571,restaurant,regional,https://ubarba.it/bottega-genovese-milano/,+39 02 49406749
La Corte di Montenapoleone,45.4695089,9.1950255,cafe,,,
Orto Urbano,45.4630151,9.1888061,cafe,italian,,
City Bar,45.481661,9.1464668,cafe,,,
Da Fabione,45.4831363,9.1476309,restaurant,pizza,https://dafabione.it/,+39 02 80020020
Glauco,45.4764506,9.2162311,restaurant,seafood,https://ristoranteglaucomilano.com/,+390220241973
Bar Oscar,45.4861509,9.2421445,bar,,,
Bar Sangiorgio,45.4759917,9.1666076,cafe,,,
Pizzeria Sant'Angelo,45.4948599,9.137941,restaurant,pizza;kebab;,,
Latitud 00,45.4637723,9.0869469,restaurant,Ecuadorian,,
Bar Money,45.472198,9.1497928,cafe,,,
I Capatosta Viale Umbria,45.456917,9.2167686,restaurant,,https://www.icapatosta.it,+39 02 8976 2377
Macelleaia,45.4998307,9.1487649,restaurant,,,
Caffetteria 2000,45.4956869,9.1471326,pub,,,
Verogusto,45.4886551,9.2239222,restaurant,,,+39 392 0355562
Osteria del Jazz,45.4746318,9.1478428,restaurant,,,
Piccolo Principe,45.4738767,9.1482921,restaurant,,,
D'Angolo,45.4736218,9.147934,cafe,,,
Monterosa Bar,45.4740563,9.150179,cafe,,,
Caffetteria Etros Lounge bar,45.4502754,9.2121623,cafe,coffee_shop;breakfast,,
Zia Montanara,45.4500661,9.2119721,restaurant,pizza,,
Bacancito,45.4494101,9.2024544,restaurant,spanish,,
SunEleven Rooftop,45.4645179,9.1953986,bar,,,+390276022882
Hollywood,45.4769358,9.1495031,cafe,,,
Lo Zenzero,45.4763377,9.1507745,restaurant,,,
Ren,45.4746168,9.1510829,restaurant,asian,,
Altriménti,45.4747522,9.1508201,restaurant,,https://www.altrimenti.eu/,+39 02 82778751
Caffetteria triennale,45.4723529,9.174295,cafe,,,
Terrazza Duomo 21,45.4649047,9.189589,bar,,https://terrazzaduomo21.it,+39 02 4776 2548
bar,45.4904599,9.2217552,cafe,,,
Coo Coo,45.4904682,9.2217061,restaurant,,,
Noi pesce,45.4840919,9.1570668,restaurant,fish,https://noipesce.it/,+39 02 49530729
Friarié,45.4842071,9.1571005,restaurant,mediterranean,https://www.friarie.com/,
Spank,45.4968895,9.1689791,restaurant,,,+39 02 36580291
Luna Rossa,45.5057418,9.2285031,cafe,,,+39 02 25712827
Bar Tabacchi Damiano Chiesa,45.4836533,9.155846,cafe,,,
Cartoon's Pub,45.4847912,9.1571958,pub,,,
Neo Kisho,45.4673573,9.1826606,restaurant,japanese,,
Al portico,45.5155696,9.1571787,restaurant,italian;italian_pizza,,
Big School Cafè,45.4830703,9.156351,bar,,,
Bagutto,45.4441588,9.2609466,restaurant,italian;regional,,
Mi Dimsum,45.4831296,9.181502,restaurant,chinese;asian,,
D&A Hiddala,45.4907916,9.1504607,restaurant,,,
Gran Bar,45.4256061,9.1551443,cafe,,,
Scaletta,45.4536348,9.1705042,restaurant,italian,https://www.lascalettarestaurant.com/,+390243986316
Simpaty Bar,45.4678286,9.145481,bar,,,
Wu Fusion Milano,45.4679572,9.1460618,restaurant,asian,,
Ramen a Mano,45.4823305,9.1720171,restaurant,asian;ramen,ramenamano.it,+39 02 3653 6559
Piccolo mare 1,45.5219404,9.1712825,restaurant,,,
Caffè degli Artisti,45.4771465,9.2168219,cafe,,,
San Vito,45.52028,9.1907835,restaurant,,,
Llama Maki,45.4407597,9.1764551,restaurant,peruvian,https://llamamaki.com/,
588,45.43843,9.1782538,cafe,,,
Antica Osteria del Mare,45.4383036,9.1750849,restaurant,,https://www.anticaosteriadelmare.it/,
Jia Yan,45.4854489,9.2353213,restaurant,,,
Bar Solerico,45.4841476,9.2368902,cafe,,,
Bar Bottini,45.484115,9.2367268,cafe,,,
Al Sorriso,45.4857872,9.2356774,restaurant,,,
Route 66,45.471841,9.2234431,restaurant,american,,
Terra Mia,45.4875524,9.1901707,restaurant,pizza,,
Baraonda Cafè,45.4888049,9.1904847,cafe,,,
Sulle Nuvole,45.488567,9.1902301,restaurant,,https://www.sullenuvolemilano.com/,+39 02 69006955
Frère,45.4810924,9.1712995,bar,,,
Ristorante Naviglio,45.4365589,9.1750297,restaurant,chinese;pizza;italian;sushi,http://www.ristorantenaviglio.it/,+0039 028460840
Al Pulentin,45.4362815,9.1749707,restaurant,,https://www.alpulentin.com/,
Del Ponte Bazzi Ristorante Pizzeria,45.4449415,9.1879844,restaurant,,https://ristorantedelponte.com/milano-viabazzi/,+39 02 835 6312
Marilyn Cafe,45.433432,9.2386825,cafe,,,
Donna Titina,45.4893897,9.1635513,restaurant,,,
Pizzeria dell'Angelo,45.4672369,9.1581612,restaurant,pizza,,
Sushi II,45.4664807,9.2110703,restaurant,japanese;sushi,,
Conte Milano,45.4825567,9.1993842,restaurant,fusion,https://dompemilano.it/,+39 02 3675 7920
Sen Sushi,45.5218544,9.2157902,restaurant,japanese,,
ConVito,45.4953565,9.127464,cafe,,,
Ichi station,45.4522438,9.1825496,restaurant,japanese,https://ichistation.it/,+39 02 4967 9973
Musikahan,45.4387931,9.1492024,restaurant,filipino,,
Milano Cafè,45.468389,9.1505438,cafe,,,
Iuta Bistrot,45.5209859,9.21927,restaurant,,,
Faschion cafè,45.4940664,9.1443083,cafe,,,
Zio Provolone,45.5015646,9.18256,restaurant,pizza,,
Bodeguita del Medio,45.4522849,9.1820724,bar,,,
Cactus Joe,45.4509692,9.1702585,bar,,,
Rita & Cocktails,45.4504143,9.1698507,bar,,,
bar la perla bianca,45.4783693,9.2042763,cafe,,,
Ramen shop,45.4773663,9.2059861,restaurant,ramen,,
Ristorante Pizzeria La Primula,45.4733369,9.1445493,restaurant,,https://m.facebook.com/laprimulamilano/,+39 02 4800 7435
Panino Giusto,45.4857493,9.2036743,cafe,sandwich,,
Rossopomodoro,45.4856477,9.2051669,restaurant,pizza;seafood,https://www.quandoo-partner.com/en?mid=WRxR8&cat=1,+39 02 36755459
Juice Bar,45.4855232,9.2051408,cafe,,,
Caffè Napoli,45.4854771,9.2043402,cafe,,,
Osteria Crespi,45.4931405,9.220237,restaurant,italian;mediterranean;coffee_shop,https://www.osteriacrespi.com/,+39026170276
Chiaravalle Bakery and Coffee,45.4161674,9.2405291,cafe,,,
Bar Ros,45.4711281,9.1562621,bar,,,
Winelivery Bar Navigli,45.4520536,9.1704266,bar,,https://www.winelivery.com/it,+39 02 3858 3592
Crazy Patrick’s,45.4584656,9.2460886,pub,,,
Christian’s Bar,45.4569933,9.2428955,cafe,,,
Al Portico 2,45.4567174,9.2418932,restaurant,pizza;italian,,
Golden Lion,45.4568396,9.2420762,cafe,,,
Venillo,45.4654866,9.229988,bar,,,
Il malabar,45.4706816,9.1343348,cafe,,,+39 02 36537307
La Risacca 6,45.463463,9.2085754,restaurant,,https://www.osterialarisacca6.it/,+39 02 55181658
Bl'u,45.4495357,9.1508719,cafe,,,
Istanbul Piola Turkish Kebap Pizzeria,45.4811485,9.2252561,restaurant,italian;turkish,,
Wall Street,45.4894515,9.2209213,cafe,,,
criollo II,45.4893512,9.2207835,restaurant,,,
Suenos de Cocktail,45.4888376,9.2200721,cafe,,,
Mananero huaralino,45.488757,9.2199642,restaurant,peruvian,,
Bambù club,45.4880133,9.2189227,nightclub,,,
Caprichos,45.4873413,9.2180974,restaurant,peruvian,,
Jubin 2,45.4875405,9.21836,restaurant,chinese,https://www.jubin2.com/,+39 02 26 14 10 20
Wang Jiao,45.4872562,9.2179839,restaurant,chinese,,
Hekfanchai,45.4871637,9.2178583,restaurant,hong_kong,,
Dublini,45.487102,9.2177745,cafe,,,+39 392 108 0686
Istanbul Monte Ararat,45.4888166,9.2172931,restaurant,turkish;pizza,,
Veranda,45.4608691,9.210166,restaurant,russian;ukrainian,https://ristorante-veranda.it/,+39 02 39 98 03 78;+39 347 12 27 614
Kashima,45.4654583,9.2070345,restaurant,sushi,https://www.kashimasushi.it/,+39 02 76 01 46 65;+39 338 56 58 223
Ristorante Zhou,45.5110043,9.2468078,restaurant,chinese,,+39 02 27209985
Peter bar,45.5100433,9.2490345,cafe,,,
QQTEA,45.4811236,9.1734348,cafe,bubble_tea,,
‘A Livella,45.4550342,9.1198808,restaurant,pizza,,
Pick 'N Roll Sport Pub,45.4963756,9.1408983,pub,,,+390236571399
Pizzium,45.4836356,9.1703354,restaurant,pizza,,
Oro Nero,45.4665875,9.1759119,cafe,,,+393931009345
Pizza Bio,45.4617005,9.1866055,restaurant,pizza,,
California Bakery,45.4521804,9.1963487,restaurant,american,https://www.californiabakery.it/,+390245898572
Milù,45.4267701,9.171062,cafe,,,
Viola,45.4267206,9.1729242,cafe,,,
Premiata pizzeria Adriano,45.5104196,9.2470023,restaurant,pizza,,
Pizza Ok,45.5100759,9.2471095,restaurant,pizza,,+39 327 9449919
Slice Milano,45.4767995,9.1699898,restaurant,pizza,https://slicemilano.it/,
L'angolo del ritrovo,45.5112532,9.2499299,cafe,,,
Bien taypa,45.5089846,9.2467837,restaurant,peruvian,,
Il moro,45.5082608,9.2461967,restaurant,regional;italian;pizza,http://www.ilmoro286.it/,+39 02 27203454
Il caffè della terra,45.5074233,9.2474674,cafe,,,+39 393 1654386
Hamilton Plaza,45.505118,9.2469271,cafe,,,+39 349 8088423
Daily Caffè,45.5048282,9.2462521,cafe,,,+39 02 25940240
Queen's bar,45.5073154,9.2366727,cafe,,,+39 02 27208056
Caffineria,45.5064317,9.237334,cafe,,https://www.caffineria-milano.it/,+39 02 49420043
Pinocchio,45.506517,9.2372964,restaurant,regional;italian,,+39 02 49762555
Rinconcito Huaralino,45.5068645,9.2369017,restaurant,peruvian,,+39 02 39825050
Bar Caffé Ottolina,45.5056286,9.2374539,cafe,,,
Tri Malnatt,45.5079601,9.2458057,pub,,,+39 02 43419602
Osteria del Pesce Azzurro,45.5072021,9.2443923,restaurant,fish,,+39 02 42448371
Bar Luca,45.5040137,9.2431414,cafe,,,
Bar Mora,45.504492,9.2388644,cafe,,,
Mahrani Mahal,45.5043918,9.2387775,restaurant,,,+39 351 1870359
Bar Caraibi,45.5041958,9.2404236,cafe,,,
Friend Circle,45.504197,9.2407575,restaurant,chinese,,+39 324 5685703
Dal Marchese Piperito,45.5043477,9.2409871,cafe,,,
Pizzeria 4 Agosto,45.504525,9.2412073,restaurant,pizza,,+39 02 2566917
Osteria Pizzeria 82,45.5048728,9.2413211,restaurant,,,+39 02 45473552
Bar Living,45.505806,9.2425737,cafe,,,
Nuovo bar,45.505985,9.2427907,cafe,,,
Cosmì,45.4400459,9.2419135,cafe,pastry;pizza,,
Chanelena,45.4925704,9.232966,cafe,,,
Picchio,45.4919235,9.234348,cafe,,,
Bar Palmanova,45.5038995,9.2456541,cafe,,,+39 02 27202313
Stella Marina,45.5036982,9.2453755,restaurant,,,+39 02 39825176
Dibi 221,45.5033874,9.2449842,restaurant,,,
Caffè al 91,45.5006129,9.2413453,cafe,,,
Manco a Parigi,45.4989359,9.2391914,cafe,,,
Strippoli,45.5023504,9.2425922,restaurant,regional;pizza;italian_pizza;italian,https://www.strippoli.it/,+39 02 27209103
Bar Bellini,45.5030616,9.2411352,cafe,,,+39 02 26308296
Altatto,45.5034342,9.2092813,restaurant,,,+39328664670
Bistro Aimo e Nadia,45.4638455,9.167263,restaurant,,,+390248026205
Bentoteca,45.4582434,9.1762156,restaurant,japanese,https://www.bentoteca.com/,+390284254626
Amore e Gusto,45.4890178,9.2134185,restaurant,,,
Tyson,45.4624655,9.2148914,bar,,,
Kubla Khan,45.4629101,9.2145142,cafe,,,
Bar Celentano,45.5010486,9.2408377,cafe,,,+39 327 8547066
Fluid cafè,45.4999628,9.2404141,cafe,,,+39 02 49796130
Matrikola Cafè,45.5001337,9.2394201,cafe,,,+39 338 2451748
Latte & vino,45.5004771,9.2388897,cafe,,,+39 327 5472473
Amiri,45.5021665,9.2399606,bar,,,
Luca's Bar,45.5023244,9.2401658,cafe,,,+39 339 8863189
Bar Saro,45.5033725,9.2415363,cafe,,,+39 351 5102393
El Mawal,45.4351359,9.2042908,nightclub,,,
Bar Verde,45.5027802,9.2385593,cafe,,,
New Gallery,45.501983,9.2375168,cafe,,,
Hanabi,45.4609951,9.1963117,restaurant,sushi,,
La Bottega di Via Laghetto,45.4617559,9.1953699,restaurant,,,+390282872329
Cantina Piemontese,45.46141,9.1954698,restaurant,,https://www.cantina-piemontese.it/,+3902784618
Vero Sapore Greco,45.4629382,9.1933189,restaurant,greek,,
Junction,45.4977043,9.184095,cafe,,,
Caffè Memory,45.495305,9.1836396,cafe,,,
Taco Truck,45.4956771,9.1832068,restaurant,mexican,,
Vulkania,45.4963746,9.1834641,restaurant,pizza,,
Junyue,45.4965904,9.1835997,restaurant,chinese,,
Valtellina 65,45.4964931,9.1835583,restaurant,,,+39 339 19 48 057
Viale Corsica 12,45.4619819,9.2252307,cafe,,,
Triple Craft Beer Milano - Birreria Artigianale,45.4867669,9.1645321,pub,,,
Bar Giulia,45.5015397,9.2369255,cafe,,,
Gold Finch,45.5012904,9.2365946,cafe,,,
Cosmai Caffè,45.5008773,9.2363774,cafe,,,
Da Giannino 2,45.5009245,9.2361055,restaurant,,http://www.dagianninolangolodabruzzo.it/,+39 02 2822203
Galaxy Cafè,45.5002276,9.2373956,cafe,,,+39 345 8526041
Sea Signora,45.4718804,9.18486,restaurant,seafood,https://seasignorarest.com/,
Bar Manu,45.4865243,9.2237745,cafe,,,+39 02 26829615
Samori Caffè,45.4872339,9.2237643,cafe,,,
Trattoria Conconi,45.499689,9.2370651,restaurant,,,+39 02 36755682
Il goloso,45.505801,9.2352953,restaurant,regional;pizza;italian,,
Caffè Ottolina,45.5068424,9.2347326,cafe,,,
Edone,45.4745284,9.2193446,cafe,,,
Crono,45.4747265,9.2198589,restaurant,,,
Varann,45.475013,9.2205845,cafe,,,
747,45.4753312,9.2210951,nightclub,,,
I Romano,45.464755,9.2304517,restaurant,pizza,,
Civico 39,45.4908944,9.2228185,cafe,,,+39 334 9554456
I disperati,45.5056382,9.2339315,cafe,,,+39 02 27201052
Galli Pizza & More,45.4657424,9.1690134,restaurant,pizza,,
Conca d'Oro,45.4892672,9.2210128,cafe,,,+39 02 2829156
El Alí Seco,45.4897549,9.2213236,restaurant,,,
Jeonjo Bibimbap,45.4901888,9.2219006,restaurant,korean,,+39 02 49526171
Pan Milano,45.4698519,9.2212596,restaurant,,https://panmilano.com/,
Lord,45.4696498,9.2216154,bar,,,
Shiny,45.4707873,9.2223253,restaurant,,,
Villa,45.4709812,9.2223786,cafe,,,
Rollpoint,45.4731234,9.2180956,cafe,,,
Al Grissino,45.471455,9.2220463,restaurant,,,
N50Café,45.4715362,9.2218202,cafe,,,
Taiyo,45.4743368,9.2226212,restaurant,chinese,,
Oasi,45.4735426,9.2216362,cafe,,,
L’Aragosta Innamorata,45.4735575,9.2214941,restaurant,italian;pizza,,
That's Vapore,45.4834303,9.188771,restaurant,poke,https://www.thatsvapore.com/,
Rossopomodoro,45.4892008,9.187455,restaurant,pizza;seafood,https://ristoranti.rossopomodoro.it/isolamilano-a566ab6691c4,+39022593361
