venue_name,lat,lon,amenity,leisure,sport,website,phone,addr_street,addr_city,addr_postcode,opening_hours,brand,operator
Centro Nuoto Città dei Ragazzi,44.6361063,10.917348,,sports_centre,swimming,https://sites.google.com/site/centronuotocittadeiragazzi/,+39 059 3092650,Via Panfilo Sassi,Modena,41124,"Mo-Fr 09:00-12:00,14:30-20:00; Sa 09:00-12:00; Su off",,
Unipol Forum,45.4014061,9.1423008,,sports_centre,multi;ice_hockey;ice_skating,,,Via Giuseppe Di Vittorio,Assago,20090,,,
Palasport Flaminio,44.0518317,12.5752752,,sports_centre,basketball,,,,,,,,
Centro sportivo Dimensione dello sport,45.4889859,9.0472329,,sports_centre,swimming;fitness;gymnastics;soccer;triathlon;tennis;beachvolleyball;padel,https://www.ddsport.it/,+39023284743,Via Stradascia,Settimo Milanese,20019,,,DDS S.r.l.
Centro Sportivo ex-Italtel,45.4757006,9.0415953,,sports_centre,,,,,,,,,
Polisportiva Morane,44.6274223,10.9275098,,sports_centre,multi,,,,,,,,
Piscina Comunale,44.2094099,12.0380238,,sports_centre,swimming,https://www.piscinaforli.it/,,,,,,,
Piscina Carmen Longo,44.492803,11.3085655,,sports_centre,swimming,,,,,,,,
Piscina Sterlino,44.4787236,11.362919,,sports_centre,swimming,,,,,,,,
Tennis club Mogliano,45.5554869,12.2429863,,sports_centre,tennis,,,,,,,,
Campo scuola Pippo Di Natale,37.0767192,15.2799165,,sports_centre,multi,,+39 0931 22722,,,,Mo-Fr 08:00-22:00; Sa 08:00-20:00,,Comune di Siracusa
Centro Sportivo Comunale Enrico Salomoni,44.0463331,10.0262619,,sports_centre,athletics,,,,,,,,
C.T.E.,43.7055628,10.9508261,,sports_centre,tennis,,,,,,,,
Unione Sportiva Sestri Ponente,44.4268388,8.8501454,,sports_centre,,,,,,,,,
Circolo Tennis Pescara,42.453872,14.2265873,,sports_centre,tennis,https://ctpescara.it/,+39 085 60610,Viale Guglielmo Marconi,Pescara,65126,,,
Palestra comunale,43.6070085,12.9765012,,sports_centre,,,,,,,,,
Bagni Misteriosi,45.4539654,9.2056193,,sports_centre,swimming,,,,,,,,Comune di Milano
Centro Sportivo Limbiate,45.5917048,9.1291289,,sports_centre,multi,,+39 02 99051995,,,,,,
Centro Sportivo Forti e Liberi,45.5935612,9.2666375,,sports_centre,multi,http://www.fortieliberimonza.it/,,Viale Cesare Battisti,Monza,20900,,,
Campo Sportivo S. Ambrogio,45.5073194,8.936281,,sports_centre,soccer,,,,,,,,
Centro Sportivo Sandro Pertini,45.4922556,8.9590562,,sports_centre,multi,,,,,,,,
Stadio Comunale Mario Colavolpe,41.3029252,13.2003738,,sports_centre,soccer,,,,,,,,
Stadio Mino Favini,45.6543374,9.1491064,,sports_centre,multi,,,,,,,,
Centro sportivo Vincenzo Torriani,45.5402555,9.1387023,,sports_centre,,,,,,,,,
ARDOR Bollate,45.5423468,9.1116376,,sports_centre,soccer,,,,,,,,
Campo G.B. Ferrando A.S.D. Praese,44.4265957,8.7839251,,sports_centre,,,,,,,,,
"Pala Prometeo Estra ""Liano Rossini""",43.5663912,13.5265996,,sports_centre,,,,,,,,,
Stadio Comunale Città di Mariano Comense,45.6854454,9.1788194,,sports_centre,multi,,,Via Santa Caterina da Siena,Mariano Comense,22066,,,
Circolo Tennis Villanuova,43.7045672,10.9918755,,sports_centre,tennis,,,,,,,,
ASCOB 91,45.5406118,9.1643155,,sports_centre,soccer,,,,,,,,
Piscine comunali,43.7298198,10.960199,,sports_centre,,,,,,,,,
"Palazzetto dello Sport ""Albano Aramini""",43.72575,10.953273,,sports_centre,multi,,,,,,,,
Campo di calcio comunale Ligustro,45.5540526,9.188724,,sports_centre,soccer,,,,,,,,
Centro Tennis,45.5538105,9.187514,,sports_centre,tennis,,+39 02 6193758,,,,08:00-23:00,,SET s.r.l.
PalaSenna,42.4996708,14.1297459,,sports_centre,multi,,,Via Senna,Montesilvano,65015,,,
ATHLON Isca Città del nuoto,38.6023297,16.5605569,,sports_centre,swimming,,,,,,,,
Palazzetto Dello Sport,42.2179639,14.3888787,,sports_centre,multi,,,Via Decorati Al Valor Militare E Civile,Lanciano,66034,,,
Palazzetto dello Sport,43.7264222,11.0283751,,sports_centre,,,,,,,,,
Palatenda,42.4366287,13.9252868,,sports_centre,multi,,,,,,,,
"Palazzetto dello Sport ""Rigopiano""",42.4655637,14.2000674,,sports_centre,weightlifting;futsal;handball;judo,,,Via Rigopiano,Pescara,65124,,,
Polisportiva La Cella,43.7035686,10.4175178,,sports_centre,multi,,,,,,,,
Canottieri Milano,45.446568,9.1480379,,sports_centre,multi,,,,,,,,
Canottieri Olona 1894,45.4476231,9.152937,,sports_centre,multi,http://www.olona1894.it/,,,,,,,
Centro Sportivo,45.4243261,9.1033195,,sports_centre,soccer,,,,,,,,
Centro Sportivo Davide Ancillotto,45.5552572,9.0810856,,sports_centre,multi,https://www.sgsport.it/,+390284130954,,,,,,
Centro Sportivo F. Raimondi,45.5253624,8.9996348,,sports_centre,multi,,,,,,,,
Palasport,40.8172145,14.6087377,,sports_centre,,,,,,,,,
Piscina Intercomunale di Moie - Palablu,43.505065,13.1226479,,sports_centre,swimming,,,,,,,,
Poseidon,37.5260425,15.0840352,,sports_centre,swimming,,,,,,,,
Palazzetto dello Sport,45.5606124,11.5318023,,sports_centre,,,,Via Carlo Goldoni,Vicenza,,,,
Centro Sportivo Di Cagno Abbrescia,41.0902775,16.87297,,sports_centre,,https://www.dicagno.it/,,,,,,,
Campo Sportivo Gianni Brera,45.5124065,9.0761606,,sports_centre,multi,,,,,,,,
"Centro sportivo ""Bellavista""",41.1058908,16.9245408,,sports_centre,,,,,,,,,
Centro sportivo Amedeo Biavati,44.5508649,11.3617481,,sports_centre,tennis,,,,,,,,
Piscina Comunale di Edolo,46.1742743,10.3325206,,sports_centre,swimming,,,,,,,,
Pro Livorno,43.5554036,10.326367,,sports_centre,soccer,,,,,,,,
"Complesso ""Gino Mario Cini"" Ex Gymnasium",43.5537714,10.3265626,,sports_centre,,,,,,,,,
Palazzetto dello Sport di Nettuno,41.4633312,12.6390185,,sports_centre,gymnastics,,,,,,,,
Circolo Tennis Comunale,41.058474,16.923177,,sports_centre,,,,,,,,,
Parco Enrico Mattei,45.427718,9.2607244,,sports_centre,multi,,,,,,,,
Palazzetto dello sport,41.0567793,17.0789315,,sports_centre,,,,,,,,,
Tennis club Davis,45.5028727,12.2461752,,sports_centre,tennis,,,,,,,,
Campo Olimpia,45.4549402,9.1385305,,sports_centre,soccer;volleyball;basketball,http://www.acolimpia.it,,,,,,,
Centro Sportivo Triante,45.5752617,9.2511344,,sports_centre,tennis;swimming;padel,https://www.gismilano.it/impianti-sportivi/impianto-sportivo-monza-triante/,+39 039 744673,Via Pitagora,Monza,20900,,,GIS Milano
Tiro a Segno Nazionale - Sezione di Monza,45.5759163,9.244216,,sports_centre,shooting,http://monzatsn.interfree.it/HOME.html,+39 039 741122,Via Tiro a Segno,Monza,20900,,,
Palazzetto dello Sport Sara Colombo,45.671004,9.1794915,,sports_centre,volleyball;basketball;multi,,,Via Paolo VI,Cabiate,22060,,,
Olimpic Center,41.0971976,16.9065092,,sports_centre,soccer;swimming;beachvolleyball;padel;pickleball,,+39 0805461228,,,,,,
Centro Sportivo CONI - FIGC,41.4468467,15.548287,,sports_centre,,,,,,,,,
Piscina Comunale Gino Buglioni,43.4771797,13.4946448,,sports_centre,swimming,,,,,,,,
OrobiKart,45.6794347,9.6034956,,sports_centre,karting,https://www.kartodromo.it/,,,,,,,
Zona sportiva Vallarsa - Sportzone Brantenbach,46.4183055,11.3379551,,sports_centre,,,,,,,,,
Centro Sportivo Galizia - Sportzone Galizien,46.4340506,11.3405309,,sports_centre,multi,,,,,,,,
Öffentliches Schwimmbad,46.430696,11.3281331,,sports_centre,,,,,,,,,
Palazzetto dello sport di Laives - Sporthalle Leifers,46.4226987,11.338381,,sports_centre,swimming;climbing;volleyball;soccer,,,,,,,,
Torrino Sporting Center,41.8052533,12.4349085,,sports_centre,multi,,,,,,,,
Sport Time,43.4052753,13.6767879,,sports_centre,multi,,,,,,,,
Centro sportivo Procida,45.4816434,9.1604099,,sports_centre,swimming,,+39 02 33104970,,,,,,Milanosport
Poli sportiva Quinto,45.4907628,11.0171803,,sports_centre,,,,,,,,,
Centro sportivo parrocchiale,45.4914713,11.0143315,,sports_centre,,,,,,,,,
Associazione Sportiva La Fratellanza,44.6534761,10.9048597,,sports_centre,,https://www.lafratellanza.it/,,Via Alfonso Piazza,Modena,41126,,,
Stadio Giovanni Biazzo,36.9212024,14.7218736,,sports_centre,soccer,,,,,,,,
Dogali,44.6546967,10.9224787,,sports_centre,swimming,,,,,,,,
Stadio Michele Fanelli,41.330509,15.7193721,,sports_centre,soccer,,,,,,,,
Centro sportivo Lirone,44.5736265,11.3567812,,sports_centre,,,,,,,,,
Palestra Fratelli Ruscello,44.3595004,11.7054834,,sports_centre,gymnastics;basketball,,,,Imola,,,,
Santa Cecilia,41.4304733,15.4694206,,sports_centre,karting,,,,,,,,
"Centro Sportivo ""Giuseppe Belly""",39.2130578,9.1248487,,sports_centre,multi,,,,,,,,
Campo Scuola Renato Martelli,43.5273303,10.3166851,,sports_centre,athletics,,,Via dei Pensieri,Livorno,,,,
"Palasport ""Bruno Macchia""",43.5268789,10.3186581,,sports_centre,basketball,http://www.pallacanestrodonbosco.it/,,,,,,,Associazione sportiva dilettantistica pallacanestro Don Bosco
Piscina Comunale Camalich - Neri,43.5254723,10.316891,,sports_centre,swimming,,,,,,,,
"Palascherma ""Aldo Nadi""",43.5257893,10.316608,,sports_centre,multi,,,,,,,,
Juinior Club,43.5221846,10.3160475,,sports_centre,tennis,,,,,,,,
CONI,45.1985804,9.1737099,,sports_centre,athletics,,,,,,,,
Centro Sportivo I Maggio,44.5335467,11.0110729,,sports_centre,,,,,,,,,
Stadio William Venturelli,44.5067861,10.9496309,,sports_centre,,,,,,,,,
Circolo Tennis Andria,41.2314848,16.3117371,,sports_centre,tennis,,,,,,,,
Impianti Via Santa Sofia 111,37.5355619,15.0665845,,sports_centre,multi,,,,,,,,CUS Catania
Centro Ribes,37.5164591,15.0700067,,sports_centre,soccer,,,,,,,,
Palestra Cavina,44.3506528,11.7115257,,sports_centre,basketball,,,,,,,,
Gruppo sportivo Pasqualino Carli,43.5352213,10.3401094,,sports_centre,soccer,,,,,,,,
Raiffeisenhalle,46.4555539,11.2561492,,sports_centre,multi,,,,,,,,
Centro Lauro Grossi,44.7890204,10.3222449,,sports_centre,,,,,,,,,
F3 Sporting Club,41.7339214,12.2811186,,sports_centre,,https://www.f3sportingclub.it/,+39 06 562 3853,Via Vincenzo Vannutelli,Roma,00122,,,
PalaPellicone,41.7196788,12.3092089,,sports_centre,martial_arts,,,Viale della Stazione di Castel Fusano,Roma,00122,,,
Reschen C - Resia C,46.4936126,11.3164726,,sports_centre,soccer,,,,,,,,
Resia A & Resia B - Reschen A & Reschen B,46.4904574,11.3176931,,sports_centre,soccer,,,,,,,,
Palazzetto dello Sport,37.6715681,12.6114276,,sports_centre,,,,,,,,,
Centro Sportivo Comunale,45.639039,9.6896499,,sports_centre,multi,,,,,,,,
Campo Sportivo G. Scirea,44.5529875,10.9452112,,sports_centre,multi,,,,,,,,
Palestra Comunale,44.5185307,9.1602302,,fitness_centre,gymnastics,,,,,,,,
Soul Basket,45.5030383,9.1432403,,sports_centre,,,,,,,,,
Palestra Piero Calamandrei,43.7842654,11.0936043,,sports_centre,,,,,,,,,
Centro Sportivo Villabate,38.0821799,13.4494604,,sports_centre,soccer,,,,,,,,
Hydra,38.082804,13.450031,,sports_centre,swimming,http://www.hydrasport.it/,,,,,,,HYDRA Società Cooperativa Sportiva Dilettantistica a r.l.
Aqvasport Cermenate,45.6962233,9.0809205,,sports_centre,swimming,,,,,,,,
Circolo Tennis Arco,45.9151588,10.8863205,,sports_centre,tennis,,,,,,,,
"Palazzetto dello Sport ""Angelo Marchetti""",45.8962547,11.0422243,,sports_centre,multi,https://www.comune.rovereto.tn.it/Vivi-la-citta/Sport/Impianti-sportivi/Palazzetto-dello-sport-Angelo-Marchetti,+39 0464 438 055,Via Piomarta,Rovereto,38068,,,
"Palestra multifunzionale ""Malacarne""",45.697573,9.0793583,,sports_centre,volleyball;basketball,,,Via Eugenio Montale,Cermenate,22072,,,Comune di Cermenate
Centro Sportivo Polifunzionale,46.4200676,12.5795662,,sports_centre,swimming;multi,,,,,,,,
Centro sci nordico,46.5700908,12.7457452,,sports_centre,skiing,,,,,,,,
Centro turistico sportivo Fuina,46.5248874,12.7800527,,sports_centre,,,,,,,,,
Piscina comunale Enzo Moro,46.4125381,12.8000821,,sports_centre,swimming,,,,,,,,
Palestra,45.741514,9.0940621,,sports_centre,multi,,,,,,,,
Palazzetto dello sport,46.284084,13.1276266,,sports_centre,,,,,,,,,
Aquarius,46.2286055,13.1765935,,sports_centre,swimming,,,,,,,,
Pala Predieri,46.1121046,12.5160971,,sports_centre,ice_skating,,,,,,,,
Piscina e Palestra Comunale,46.0710851,12.5837582,,sports_centre,swimming,,,,,,,,
"Palasport comunale ""Cirillo Steffanini""",46.0074788,12.6160662,,sports_centre,multi,,,,,,,,
Dragon Fitness Center,46.0265546,12.6064614,,sports_centre,,,,,,,,,
Tennis Club Maniago,46.1566435,12.7022848,,sports_centre,tennis,,,,,,,,
Palestra Comunale,46.1940263,12.8690808,,sports_centre,,,,,,,,,
Piscina comunale,46.1133046,12.8864533,,sports_centre,swimming,,+39042751115,Via degli Abeti,Spilimbergo,33097,,,
"CUS Udine - Palestra ""Angelo G. Giumanini""",46.0792577,13.2161664,,sports_centre,multi,,,Via delle Scienze,,,,,
Palestra Marinoni,46.066759,13.2137844,,fitness_centre,,,,,,,,,
Palestra di Via Aspromonte,46.0667031,13.220802,,sports_centre,,,,,,,,,
"Scuola Primaria ""Di Toppo Wassermann""",46.0728386,13.227814,,sports_centre,,,,,,,,,
"Palazzetto dello Sport ""Manlio Benedetti""",46.0594492,13.2293115,,sports_centre,,,,,,,,,
"Palazzetto dello Sport ""Primo Carnera""",46.0820602,13.2018639,,sports_centre,basketball,,,,,,,,
"Palestra ""Ezio Cernich""",46.0600088,13.2658432,,sports_centre,,,,,,,,,
Palazzetto dello Sport,46.0387252,12.6801471,,sports_centre,multi,,,Via Friuli,San Quirino,33080,,,
Palazzetto dello sport,46.1572718,13.0136349,,sports_centre,,,,,,,,,
Palazzetto dello sport,46.1498491,13.2414221,,sports_centre,volleyball,https://www.asdrojalese.it/index.php,,,,,,,
Palazzetto dello sport Martiri della Libertà,46.0929263,13.4237417,,sports_centre,,,,,,,,,
Palazzetto dello Sport,46.0948396,13.419205,,sports_centre,,,,,,,,,
Palestra,46.0428574,13.4162263,,sports_centre,,,,,,,,,
Centro Balneare Argelati,45.4492312,9.1722421,,sports_centre,swimming,,,,,,,,Milanosport
Palazzeto dello Sport G. Micheletto,45.950582,12.5086685,,sports_centre,aikido;climbing;judo;taekwondo;roller_skating;karate;gymnastics;multi,,,,,,,,
Tiro a segno Nazionale,45.9762566,12.6431004,,sports_centre,shooting,,,,,,,,
Palestra Comunale Rorai Grande,45.9636143,12.6364512,,fitness_centre,multi,,,,,,,,
Palestra Don Bosco,45.9614715,12.6533913,,sports_centre,,,,,,,,,
Palazzetto dello Sport,45.9707844,12.6602036,,sports_centre,basketball;weightlifting,,,,,,,,
Palestra Comunale Franco Gallini,45.9709496,12.6440751,,fitness_centre,multi,,,,,,,,
"Palazzetto di hockey e pattinaggio ""Mauro Marrone""",45.964569,12.6587518,,sports_centre,roller_hockey,,,,,,,,
Bocciodromo di Torre,45.9638874,12.6860547,,sports_centre,boules,,,,,,,,
BodyCenterClub,45.9787931,12.6796795,,sports_centre,gymnastics,,,,,,,,
Staying Hard Gym,45.9608362,12.9745777,,fitness_centre,,,,,,,,,
Piscina Comunale Di Codroipo Kuma S.S.D. A RL,45.9591777,12.9808516,,sports_centre,swimming,,,,,,,,
Sporting House,45.9249626,12.7363504,,sports_centre,multi,,,,,,,,
Circolo Castellazzo,44.7588212,10.3637362,,sports_centre,,,,,,,,,
Palazzatto Villotta,45.8622216,12.7589819,,sports_centre,,,,,,,,,
Palazzetto Sportivo Comunale,45.860712,12.9260809,,sports_centre,multi,,,,,,,,
Palestra Comunale,45.8367377,13.1021242,,sports_centre,,,,,,,,,
Palazzetto dello Sport,45.8245855,13.2689446,,sports_centre,,,,,Torviscosa,33050,,,
Capannelle Scuola Calcio,41.8149251,12.5734617,,sports_centre,multi,,,Via Appia Nuova,Roma,00178,,,
Appia Country Tennis Club,41.8356529,12.548921,,sports_centre,tennis;futsal;swimming,,+39 06 7180137,Via Appia Pignatelli,Roma,00178,,,
Centro Sportivo Le Magnolie,41.8275278,12.527004,,sports_centre,tennis,,,,,,,,
Centro Sportivo Le Magnolie,41.8265181,12.5273175,,sports_centre,multi,,,,,,,,
"Palasport ""Vittorino Plet""",45.9680945,13.4581289,,sports_centre,,,,,,,,,
Palestra comunale / Občinska telovadnica,45.9048661,13.5733302,,sports_centre,,,,,,,,,
Palestra Moraro,45.9285217,13.4991492,,fitness_centre,,,,,,,,,
Palasport comunale,45.8905303,13.435331,,sports_centre,,,,,,,,,
Palazzetto dello sport,45.8204253,13.3511682,,sports_centre,basketball,,,,,,,,
Palestra comunale,45.8492418,13.3730506,,sports_centre,basketball,,,,,,,,
Sport Planet,45.826603,13.3327868,,sports_centre,,,,,,,,,
Palestra cumunale / Občinska telovadnica,45.732432,13.7476899,,sports_centre,,,,,Sgonico / Zgonik,34010,,,
Občinska telovadnica / Palestra comunale Paolo Colja,45.7240187,13.7880052,,sports_centre,,,,,,,,,
Centro Sportivo Internazinale,45.6830272,13.7915545,,sports_centre,gymnastics,,,,,,,,
Palacova,45.6939299,13.7928969,,sports_centre,team_handball;roller_skating,,,,,,,,
Piscina Comunale Mario Radin,45.6271178,13.8194213,,sports_centre,swimming,https://www.tergestenuoto.it/,+39 040 816873,,,,,,A.S.D. Tergeste Nuoto Altura
Piscina Rari Nantes,45.6282366,13.8009978,,sports_centre,swimming,,,,,,,,
PalaAquilinia,45.6017128,13.8068479,,sports_centre,,,,,,,,,
Palazzetto dello sport di Chiarbola Giorgio Calza,45.6315991,13.7835245,,sports_centre,handball,,,,,,,,
Športni center / Centro sportivo Silvano Klabjan,45.6054461,13.8555618,,sports_centre,basketball;volleyball,,,,,,,,
Judo Club Tolmezzo,46.4013572,13.0212675,,sports_centre,judo,,,,,,,,
Mareuno,45.949315,12.6898549,,sports_centre,,,,,,,,,
Palestra d'arrampicata,45.919302,12.8444577,,sports_centre,climbing,,,Via dello Sport,San Vito al Tagliamento,33078,,,"A.S.Sassinati, CAI di San Vito"
Palazzetto dello Sport,45.8345757,13.2032216,,sports_centre,basketball;volleyball,,,,,,,,
Campo Base “Città di Millstatt”,46.1531517,12.9980202,,sports_centre,,,,,,,,,
Campo Sportivo Giorgio Ferrini,45.6327274,13.7834394,,sports_centre,,,,,,,,,
Polisportiva Opicina / Športno društvo Opčine,45.6934514,13.7921555,,sports_centre,,,,,,,,,
Športni center / Centro sportivo Pikelc,45.6911863,13.7963391,,sports_centre,,http://www.polet.it/,,,,,,,AŠD Polet
Športni center Bor / Centro sportivo Bor,45.6535523,13.8025286,,sports_centre,,,,,,,,,Športno združenje Bor / Unione sportiva dilettantistica Bor
Associazione Sportiva Dilettantistica Roianese Calcio,45.6674774,13.762821,,sports_centre,,,+39 04043048,Viale Miramare,Trieste,34135,,,
Campi di Tennis del Circolo Marina Mercantile,45.6801905,13.7549133,,sports_centre,,,,,,,,,
Tennis Club Triestino,45.6508171,13.8403583,,sports_centre,tennis;soccer,,,Località Padriciano,Trieste,34149,,,
Associazione Sportiva Dilettantistica Campanelle,45.6311697,13.8061848,,sports_centre,soccer,,,,,,,,
Circolo Tennistico Puccini,45.6240085,13.8076704,,sports_centre,,,,,,,,,
Campo Sportivo di Giarizzole,45.6212479,13.7959121,,sports_centre,,,,,,,,,
A.S.D. Trieste Calcio,45.6177032,13.8227323,,sports_centre,soccer,,,,,,,,
Pattinaggio Artistico Jolly,45.6154076,13.7970968,,sports_centre,skating,,,,,,,,
Palacoop,45.6015556,13.7679083,,sports_centre,,,,,,,,,
Tennismo Lignano,45.6900577,13.1372733,,sports_centre,tennis,,,Via dei Giochi,Lignano Sabbiadoro,33054,,,
L.HUB park,45.685394,13.1223419,,sports_centre,,,,,,,,,
Area Brechi,45.7944714,13.4660236,,sports_centre,multi,,,,,,,,
Polisportiva San Marco,45.7809451,13.5849333,,sports_centre,,,,,,,,,
Campo Sportivo comunale,45.6805791,13.393868,,sports_centre,,,,,,,,,
Prireditveni prostor Vaške skupnosti Praprot / Parco ricreativo della Vaška skupnost Praprot,45.7650927,13.6966288,,sports_centre,,,,,,,,,
Circolo Tennis Grignano,45.7073056,13.7150884,,sports_centre,tennis,https://www.tennisgrignano.it/,,,,,,,
Športno središče / Centro Sportivo Dario Škabar,45.7165248,13.7885643,,sports_centre,soccer,,,,,,,,
Campo Sportivo Sergio Michelutti,45.844614,13.3966547,,sports_centre,soccer,,,,,,,,
Campo sportivo comunale Edi Colussi,45.8183379,13.3331183,,sports_centre,,,,,,,,,
Campo Sportivo Cosulich,45.8006691,13.5324185,,sports_centre,athletics;bowls;skating;soccer,,,Via Callisto Cosulich,Monfalcone,34074,,,
Stadio Comunale di Latisana,45.7829196,12.9930924,,sports_centre,,,,,,,,,
"Campo Sportivo ""Paolino Angeli""",45.7262822,13.0425515,,sports_centre,,,,,,,,,
Campo Sportivo di Gorgo,45.7483275,13.0128959,,sports_centre,,,,,,,,,
Campo Sportivo Piedimonte / Športno igrišče Podgora,45.9369607,13.5945795,,sports_centre,soccer,,,,,,,,
Centro Danica - Središče Danica,45.8812624,13.5621569,,sports_centre,,,,,,,,,
Campo Sportivo San Martino del Carso,45.8749365,13.5351889,,sports_centre,soccer,,,,,,,,
Società Sportiva Sangiorgina,45.8365687,13.2043516,,sports_centre,,,,,,,,,
Campo sportivo Galli,45.8275552,13.1932636,,sports_centre,,,,,,,,,
Campo sportivo Germano Mian,45.9669106,13.4567925,,sports_centre,,,,,,,,,
Campo da calcio parrocchiale,45.9571278,13.6311087,,sports_centre,,,,,,,,,
Campo Sportivo di Trivignano Udinese,45.9410348,13.3476396,,sports_centre,,,,,,,,,
Campo Sportivo A.S.D. Mariano,45.9183254,13.4668604,,sports_centre,,,,,,,,,
Polisportivo Bruseschi,45.9134191,13.3183359,,sports_centre,,,,,,,,,
campo da calcio,45.8840733,13.0714579,,sports_centre,,,,,,,,,
campo da calcio,45.8785534,13.0482531,,sports_centre,,,,,,,,,
Campo Sportivo di Sevegliano,45.8872604,13.2936269,,sports_centre,soccer,,,Via Vittorio Veneto,Bagnaria Arsa,33050,,,
Campo sportivo  Sesto Al Reghena,45.8489955,12.8093543,,sports_centre,,,,,,,,,
Stadio comunale - A.S.D. SPAL Cordovado,45.8487167,12.8906368,,sports_centre,,https://www.spalcordovado.it/,,Via della Circonvallazione,Cordovado,33075,,,
Campo Sportivo Bannia,45.9128668,12.7642388,,sports_centre,soccer,,,,,,,,
Stadio Comunale,45.9183503,12.8453735,,sports_centre,,,,,,,,,
Campo sportivo Oratorio,45.9169984,12.8568156,,sports_centre,,,,,,,,,
Palazzetto dello Sport,45.9160963,12.8708529,,sports_centre,multi,,,,,,,,
Campo Sportivo Comunale,45.934309,12.9439693,,sports_centre,soccer;tennis,,,Via San Vidotto,Camino al Tagliamento,33030,,,
Campo sportivo Ramuscello,45.8789801,12.8902528,,sports_centre,,,,,,,,,
"Associazione Sportiva Dilettantistica ""Sant'Antonio""",45.9754861,12.616546,,sports_centre,,,,,,,,,
