name,lat,lon,amenity,cuisine,website,phone,opening_hours,address
Caffè Tenconi,45.4707139,9.1541138,cafe,,,,,
Rigoni di Asiago,45.4687389,9.1550231,cafe,,,,,
Smooth,45.4685282,9.1550070,cafe,,,,,
Elegant coffee,45.4607897,9.1724227,cafe,italian,https://www.elegantcoffeemilano.com/,,Mo-Fr 07:30-18:00; Sa 08:30-15:00; Su off,"Via Olona 11, 20123, Milano"
cafè Maria,45.5060577,9.1743567,bar,,,,Mo-Sa 07:00-21:00,
bar sara,45.5054896,9.1756246,bar,,,,,
On the road,45.4974640,9.1823319,cafe,,,,Mo-Su 06:00-02:00,"Viale Edoardo Jenner 16, 20159, Milano"
al baretto,45.4985615,9.1818900,bar,,,,,
rebelot,45.4989340,9.1814861,pub,,,,,
sweet salty & cofee,45.5019704,9.1758542,cafe,,,,,
An dì,45.5020730,9.1754510,bar,,,,,
Da Cri,45.5028184,9.1764765,cafe,,,,,
Sun Garden Bar,45.5038656,9.1764007,bar,,,,Mo-Su 06:30-21:00,
Bar Felice,45.5046779,9.1758646,bar,,,,Mo-Su 06:00-22:00,
Klondike Bar,45.4890635,9.2134657,cafe,,,,,
Skandalo Lounge Bar,45.4891406,9.2135274,bar,,,,,"Via Giulio e Corrado Venini 31, Milano"
The Swan,45.4867920,9.2164564,cafe,,,,,"Piazzale Loreto 9, 20127, Milano"
Soho cafè,45.4488307,9.2195297,cafe,,,,,
Bar Tabaccheria Da Sario,45.4491641,9.2185753,bar,,,+39 02 6206 8053,,"Via Tertulliano 35, 20137"
Blue Angels,45.4504171,9.2203965,bar,,,,,
Tiffany ,45.4522994,9.2211207,bar,,,,,
Samuel,45.4522867,9.2195184,bar,,,,,
Camperio Lounge Bar,45.4665945,9.1830736,cafe,,,,,
Bar Magic Games,45.4861813,9.1292021,bar,,,+39023087535,,"Via Carlo Osma 5, 20151, Milano"
Beeb Bar,45.4520863,9.1535960,bar,,,,,"Piazza Napoli 31, 20146, Milano"
Art Cafe,45.4559200,9.1654600,cafe,,https://art-cafe-bar-milano.eatbu.com/?lang=it#,+393348673956,Mo-Sa 09:00-18:00; Su off,"Via Andrea Solari 19, 20144, Milano"
Area Ristoro,45.4765440,9.2281991,cafe,,,,Mo-Fr 08:30-18:30,
Caffè Ambrosiano,45.4628375,9.1717174,cafe,,,+390243998132,,"Via San Vittore 13, 20123, Milano"
Foca Loca,45.4613253,9.1914582,nightclub,,,,,
Atelier Cafe,45.4608832,9.1890764,cafe,,,,,
Bowls,45.4611052,9.1897818,bar,,,,,
Marco's,45.4627078,9.1727605,bar,,https://marco-s.it/,,Mo-Su 06:00-20:00,"Via San Vittore 6, 20123, Milano"
Sofia,45.4521100,9.2161742,bar,,,,Mo-Sa 06:00-20:00; Su 07:00-20:00,
Sweet Cafè,45.4573935,9.1691873,cafe,,,+39335245856,,"Viale Coni Zugna 43, 20144, Milano"
Green Koala,45.4609200,9.1910112,cafe,,,,,
Sant'Ambrogio Cafè,45.4645075,9.1754709,cafe,italian,http://www.barsantambrogio.it/,+390272010424,,"Via Terraggio 25, 20123, Milano"
Divino caffè,45.4907236,9.2367346,cafe,,,+39 339 8777308,,"Piazzale Udine, 20132, Milano"
Il Forno di Via Commenda,45.4572440,9.1991960,cafe,,http://www.ilfornodiviacommenda.com,,,
Kubik,45.4571064,9.2051219,pub,,,,,"Viale Monte Nero 39, 20135, Milano"
Why not? bistrot,45.5158108,9.2450554,cafe,,,,"Mo-Th 07:30-12:00, 16:00-23:00; Fr 07:30-12:00, 16:00-01:00; Sa 07:30-13:00, 16:00-23:00; Su off","Via Adriano 94, 20128, Milano"
gogol&company,45.4497344,9.1507659,cafe,,https://www.gogolandcompany.com,+39 02 45470449,Mo 12:00-22:00; Tu-Su 09:00-22:00,
Bar Famoso,45.4685760,9.1144907,cafe,,,,,"Via Pio II 3, 20153, Milano"
La Dolce Fantasia,45.4887844,9.2032772,cafe,,,,,"Via Tonale 12, 20125, Milano"
Nuovo Bar Centrale by Cova,45.4859279,9.2043257,cafe,,,,Mo-Su 05:00-22:00,"Piazza Duca d'Aosta 1, 20124, Milano"
La Corte di Montenapoleone,45.4695089,9.1950255,cafe,,https://www.ilsalumaiodimontenapoleone.it/caf%C3%A9-bistrot-gallery,+39 02 76001123;+39 02 784650,Mo-Sa 08:00-22:00,"Via Santo Spirito 10, 20121, Milano"
Orto Urbano,45.4630151,9.1888061,cafe,italian,,,,Via Cappellari
City Bar,45.4816610,9.1464668,cafe,,,,,
Bar Oscar,45.4861509,9.2421445,bar,,,,,"Via Rombon 40, 20132, Milano"
Bar Sangiorgio,45.4759917,9.1666076,cafe,,,,,
Bar Money,45.4721980,9.1497928,cafe,,,,,
Caffetteria 2000,45.4956869,9.1471326,pub,,,,,
D'Angolo,45.4736218,9.1479340,cafe,,,,,
Monterosa Bar,45.4740563,9.1501790,cafe,,,,,
Caffetteria Etros Lounge bar,45.4502754,9.2121623,cafe,coffee_shop;breakfast,,,,Viale Umbria 27
SunEleven Rooftop,45.4645179,9.1953986,bar,,,+390276022882,,"Piazza Cesare Beccaria, 20122, Milano"
Hollywood,45.4769358,9.1495031,cafe,,,,Mo-Sa 06:30-19:30,
Caffetteria triennale,45.4723529,9.1742950,cafe,,,,Mo-Su 10:30-20:30,"Viale Emilio Alemagna 6, 20121"
Terrazza Duomo 21,45.4649047,9.1895890,bar,,https://terrazzaduomo21.it,+39 02 4776 2548,,"Piazza del Duomo 21, 20121"
bar,45.4904599,9.2217552,cafe,,,,,
Luna Rossa,45.5057418,9.2285031,cafe,,,+39 02 25712827,,"Via Asiago, 20128, Milano"
Bar Tabacchi Damiano Chiesa,45.4836533,9.1558460,cafe,,,,,
Cartoon's Pub,45.4847912,9.1571958,pub,,,,,
Big School Cafè,45.4830703,9.1563510,bar,,,,,
Gran Bar,45.4256061,9.1551443,cafe,,,,,"Via Cascina Bianca 24, 20142, Milano"
Simpaty Bar,45.4678286,9.1454810,bar,,,,,
Caffè degli Artisti,45.4771465,9.2168219,cafe,,,,,
588,45.4384300,9.1782538,cafe,,,,,
Bar Solerico,45.4841476,9.2368902,cafe,,,,,
Bar Bottini,45.4841150,9.2367268,cafe,,,,,
Baraonda Cafè,45.4888049,9.1904847,cafe,,,,,
Frère,45.4810924,9.1712995,bar,,,,"Tu-Th 18:30-01:00, Fr,Sa 18:30-02:00, Su 18:30-01:00",
Marilyn Cafe,45.4334320,9.2386825,cafe,,,,,
ConVito,45.4953565,9.1274640,cafe,,,,,
Milano Cafè,45.4683890,9.1505438,cafe,,,,,
Faschion cafè,45.4940664,9.1443083,cafe,,,,,
Bodeguita del Medio,45.4522849,9.1820724,bar,,,,,"Viale Col di Lana 3, 20136"
Cactus Joe,45.4509692,9.1702585,bar,,,,,"Alzaia Naviglio Grande 60, 20144, Milano"
Rita & Cocktails,45.4504143,9.1698507,bar,,,,,"Via Angelo Fumagalli 1, 20143, Milano"
bar la perla bianca,45.4783693,9.2042763,cafe,,,,,"Via Felice Casati 15, Milano"
Panino Giusto,45.4857493,9.2036743,cafe,sandwich,,,,
Juice Bar,45.4855232,9.2051408,cafe,,,,,
Caffè Napoli,45.4854771,9.2043402,cafe,,,,,"Piazza Duca d'Aosta 1, 20124, Milano"
Chiaravalle Bakery and Coffee,45.4161674,9.2405291,cafe,,,,,
Bar Ros,45.4711281,9.1562621,bar,,,,,"Via Tiziano 5, Milano"
Winelivery Bar Navigli,45.4520536,9.1704266,bar,,https://www.winelivery.com/it,+39 02 3858 3592,,"Via Casale 3a, 20144, Milano"
Crazy Patrick’s,45.4584656,9.2460886,pub,,,,,
Christian’s Bar,45.4569933,9.2428955,cafe,,,,,
Golden Lion,45.4568396,9.2420762,cafe,,,,,
Venillo,45.4654866,9.2299880,bar,,,,,
Il malabar,45.4706816,9.1343348,cafe,,,+39 02 36537307,,"Via Matteo Civitali, 20148, Milano"
Bl'u,45.4495357,9.1508719,cafe,,,,,
Wall Street,45.4894515,9.2209213,cafe,,,,,"Via Padova, 20127, Milano"
Suenos de Cocktail,45.4888376,9.2200721,cafe,,,,,
Bambù club,45.4880133,9.2189227,nightclub,,,,,
Dublini,45.4871020,9.2177745,cafe,,,+39 392 108 0686,Mo-Su 12:00-24:00,"Via Padova, 20131, Milano"
Peter bar,45.5100433,9.2490345,cafe,,,,,"Via Padova 306, 20132, Milano"
QQTEA,45.4811236,9.1734348,cafe,bubble_tea,,,Mo-Su 10:00-22:00,"Via Paolo Sarpi 47, Milano"
Pick 'N Roll Sport Pub,45.4963756,9.1408983,pub,,,+390236571399,,"Via Pier Francesco Mola 39, 20156, Milano"
Oro Nero,45.4665875,9.1759119,cafe,,,+393931009345,,"Via Giosuè Carducci 8, 20123, Milano"
Milù,45.4267701,9.1710620,cafe,,,,,
Viola,45.4267206,9.1729242,cafe,,,,,
L'angolo del ritrovo,45.5112532,9.2499299,cafe,,,,,"Via San Mamete 19, 20128, Milano"
Il caffè della terra,45.5074233,9.2474674,cafe,,,+39 393 1654386,Mo-Sa 07:30-18:00+,"Via privata Giuseppe Maria Giulietti, 20132, Milano"
Hamilton Plaza,45.5051180,9.2469271,cafe,,,+39 349 8088423,,"Via Flumendosa 34, 20132, Milano"
Daily Caffè,45.5048282,9.2462521,cafe,,,+39 02 25940240,Mo-Su 07:00-19:30,"Via Palmanova 155, 20132, Milano"
Queen's bar,45.5073154,9.2366727,cafe,,,+39 02 27208056,,"Via Asiago 116, 20128, Milano"
Caffineria,45.5064317,9.2373340,cafe,,https://www.caffineria-milano.it/,+39 02 49420043,,"Via Ponte Nuovo, 20128, Milano"
Bar Caffé Ottolina,45.5056286,9.2374539,cafe,,,,,"Via Ponte Nuovo, 20128, Milano"
Tri Malnatt,45.5079601,9.2458057,pub,,,+39 02 43419602,,"Via Padova 276, 20132, Milano"
Bar Luca,45.5040137,9.2431414,cafe,,,,,"Via Angelo Emo, 20132, Milano"
Bar Mora,45.5044920,9.2388644,cafe,,,,,"Via Cesare Arici, 20127, Milano"
Bar Caraibi,45.5041958,9.2404236,cafe,,,,,"Via Padova, 20127, Milano"
Dal Marchese Piperito,45.5043477,9.2409871,cafe,,,,,"Via Padova, 20132, Milano"
Bar Living,45.5058060,9.2425737,cafe,,,,,"Via Melchiorre Cesarotti 2, 20127, Milano"
Nuovo bar,45.5059850,9.2427907,cafe,,,,,"Via Padova, 20127, Milano"
Cosmì,45.4400459,9.2419135,cafe,pastry;pizza,,,Mo-Su 07:00-19:00,"Via Eugenio Colorni 14, 20138, Milano"
Chanelena,45.4925704,9.2329660,cafe,,,,,"Via Tolmezzo, 20132, Milano"
Picchio,45.4919235,9.2343480,cafe,,,,,
Bar Palmanova,45.5038995,9.2456541,cafe,,,+39 02 27202313,,"Via Palmanova, 20132, Milano"
Caffè al 91,45.5006129,9.2413453,cafe,,,,,"Via Palmanova 91, 20132, Milano"
Manco a Parigi,45.4989359,9.2391914,cafe,,,,,"Via Palmanova, 20132, Milano"
Bar Bellini,45.5030616,9.2411352,cafe,,,+39 02 26308296,,"Via San Giovanni Battista de la Salle, 20132, Milano"
Tyson,45.4624655,9.2148914,bar,,,,,
Kubla Khan,45.4629101,9.2145142,cafe,,,,,
Bar Celentano,45.5010486,9.2408377,cafe,,,+39 327 8547066,,"Via Madre Anna Eugenia Picco, 20132, Milano"
Fluid cafè,45.4999628,9.2404141,cafe,,,+39 02 49796130,,"Viale Don Luigi Orione, 20132, Milano"
Matrikola Cafè,45.5001337,9.2394201,cafe,,,+39 338 2451748,,"Viale Don Luigi Orione, 20132, Milano"
Latte & vino,45.5004771,9.2388897,cafe,,,+39 327 5472473,,"Via Don Luigi Orione, 20132, Milano"
Amiri,45.5021665,9.2399606,bar,,,,,"Via Padre Placido Riccardi, 20132, Milano"
Luca's Bar,45.5023244,9.2401658,cafe,,,+39 339 8863189,,"Via Padre Placido Riccardi, 20132, Milano"
Bar Saro,45.5033725,9.2415363,cafe,,,+39 351 5102393,,"Via privata Mondovì, 20132, Milano"
El Mawal,45.4351359,9.2042908,nightclub,,,,,
Bar Verde,45.5027802,9.2385593,cafe,,,,,"Via Padova 2, 20127, Milano"
New Gallery,45.5019830,9.2375168,cafe,,,,Mo-Su 06:30-24:00,"Via Padova 177, 20127, Milano"
Junction,45.4977043,9.1840950,cafe,,,,,
Caffè Memory,45.4953050,9.1836396,cafe,,,,,
Viale Corsica 12,45.4619819,9.2252307,cafe,,,+39 02 87396891,,"Viale Corsica 12, Milano"
Triple Craft Beer Milano - Birreria Artigianale,45.4867669,9.1645321,pub,,,,,"Via Losanna 29, 20154, Milano"
Bar Giulia,45.5015397,9.2369255,cafe,,,,Mo-Su 06:00-20:30,"Via Padova 173, 20127, Milano"
Gold Finch,45.5012904,9.2365946,cafe,,,,,"Via Padova 167, 20127, Milano"
Cosmai Caffè,45.5008773,9.2363774,cafe,,,,,
Galaxy Cafè,45.5002276,9.2373956,cafe,,,+39 345 8526041,,"Via privata Derna, 20132, Milano"
Bar Manu,45.4865243,9.2237745,cafe,,,+39 02 26829615,,"Viale Lombardia, 20131, Milano"
Samori Caffè,45.4872339,9.2237643,cafe,,,,,"Viale Lombardia, 20131, Milano"
Caffè Ottolina,45.5068424,9.2347326,cafe,,,,,
Edone,45.4745284,9.2193446,cafe,,,,,
Varann,45.4750130,9.2205845,cafe,,,,,
747,45.4753312,9.2210951,nightclub,,,,,
Civico 39,45.4908944,9.2228185,cafe,,,+39 334 9554456,,"Via Padova 39, 20127, Milano"
I disperati,45.5056382,9.2339315,cafe,,,+39 02 27201052,,"Via Astico, 20128, Milano"
Conca d'Oro,45.4892672,9.2210128,cafe,,,+39 02 2829156,,"Via Padova, 20131, Milano"
Lord,45.4696498,9.2216154,bar,,,,,
Villa,45.4709812,9.2223786,cafe,,,,,
Rollpoint,45.4731234,9.2180956,cafe,,,,,
N50Café,45.4715362,9.2218202,cafe,,,,,
Oasi,45.4735426,9.2216362,cafe,,,,Mo-Fr 07:30-19:30; Sa 07:00-14:30; PH closed,
Bar Banana Mama,45.4550719,9.1483541,cafe,,,,,"Via Raffaello Bertieri 2, 20146, Milano"
Fame,45.4937245,9.2219161,cafe,,,,,
Jessica Bar,45.4987837,9.2207527,cafe,,,,,
Miss Peach,45.4645564,9.2082643,cafe,,,,,
Cafezal,45.4642715,9.2076552,cafe,,,,Mo-Fr 08:30-18:00; Sa-Su 09:00-20:00,Viale Premuda 14
Sandy Bar,45.4637052,9.2076607,cafe,,,,,
Concept Caffè,45.4533592,9.2004287,cafe,,,,,
Cafè Quieto,45.4781885,9.2153581,cafe,,,,,
Cafe43,45.4909537,9.2179309,cafe,,,,,
San Cafe,45.4862126,9.2183788,cafe,,,,,
Tin,45.4918216,9.2137768,bar,,,,17:00-02:00,
Karné,45.4945654,9.2104146,cafe,,,,,
Artista Cafe,45.4912939,9.2128135,cafe,,,,,
Bar Giada,45.4901383,9.2181333,cafe,,,,,
Fantastico Bar,45.4928967,9.2159408,bar,,,,,
Grandi,45.4618911,9.2214389,cafe,,,,,
L'Angolo Gustoso,45.4532925,9.2146134,cafe,,,,,
Café Verdi,45.4895429,9.2139096,cafe,,,,,
Scaring,45.4907729,9.2183112,cafe,,,,,
Twenty,45.4904187,9.2182142,cafe,,,,,
Queen Bar,45.4855057,9.1582937,cafe,,,,,
Chiosco,45.4810328,9.1065811,bar,,,,,Via Cascina Bellaria
Caffè Fernanda,45.4721998,9.1882869,cafe,,https://www.caffefernanda.com/,,,"Via Brera 28, 20121"
Trivè Time Marghera,45.4665471,9.1515180,cafe,,https://trivetime.it/,,"Su-Th 08:00-24:00, Fr-Sa 08:00-02:00","Via Marghera 47, 20149, Milano"
Village Café,45.4511215,9.1724978,bar,,,,,"Ripa di Porta Ticinese 53, 20143, Milano"
Miao Miao Bar,45.5055549,9.2333159,cafe,,,,,"Via privata Iglesias, 20128, Milano"
Babila Bistro,45.4641289,9.2033678,bar,,https://www.babilahostel.it,,,"Via Conservatorio 2a, 20122, Milano"
Bar La Sosta 70,45.4912479,9.2444753,cafe,,,,,"Via Feltre 70, 20134, Milano"
Vapore 1928,45.4851363,9.1744420,cafe,,https://www.vapore1928.com/,+39 02 33100772,,"Via Messina 26, 20154, Milano"
Bar Mondo,45.5069436,9.2298428,cafe,,,,,
Bar Derna,45.4994575,9.2361647,cafe,,,+39 02 45391980,,"Via Benadir 13, 20132, Milano"
Coffee Gem,45.4913503,9.2403649,cafe,,https://www.coffeegem.it/,+39 02 25137249,,"Via Feltre, 20132, Milano"
Bestia,45.4830530,9.2301670,pub,,,,,
7000 caffè,45.4850506,9.2304731,cafe,,,,,"Via Vallazze 99, 20131, Milano"
Pretty Pub,45.4985086,9.2351290,cafe,,,,,"20132, Milano"
Mambo cafè,45.4969564,9.2365855,cafe,,,+39 392 2436413,,"Via Palmanova, 20132, Milano"
Awtar cafè,45.4966918,9.2362475,cafe,,,+39 327 4069138,,"Via Palmanova, 20132, Milano"
I loft cafè,45.5106248,9.2316556,cafe,,,+39 02 27080836,,"Via Pompeo Mariani, 20128, Milano"
Pancaffe spuntino,45.4987201,9.2335146,cafe,,,,,Via Padova
Pane e Caffè,45.4978129,9.2338448,cafe,,,,,"Via privata Atene, 20132, Milano"
Bar Fortuna,45.4980686,9.2349337,cafe,,,,,"Largo Tel Aviv, 20132, Milano"
Lucky bar,45.4974835,9.2349251,cafe,,,,,"Via Bruno Cesana, 20132, Milano"
La Versa 4,45.4962019,9.2350994,cafe,,,,,"Via Palmanova 59, 20132, Milano"
Tamarindo,45.5184989,9.1669242,cafe,salvadoran,,,,"Via Giuseppe Taccioli 20, 20161, Milano"
Dolphin,45.4867941,9.2177526,bar,,,,,"Via Padova, 20131, Milano"
DecidiTu,45.4705287,9.2460696,cafe,,,,,Via Tucidide 56
Toz Cafè,45.5179513,9.2472456,cafe,,,,,"Via Giuseppe Saragat, 20128, Milano"
La rosa blu,45.4974397,9.2314930,cafe,,,,,"Via Padova, 20127, Milano"
da Marco,45.4978666,9.2320559,cafe,,,,,"Via Padova, 20127, Milano"
Starbucks,45.4857164,9.2057912,cafe,coffee_shop,https://www.starbucks.co.uk/store-locator/59234-293480/starbucks-centrale,+39 02 66712764,,"Piazza Luigi di Savoia 1, 20125, Milano"
Pretty bar,45.4983036,9.2318623,cafe,,,,,"Via privata Scipione Piattoli, 20127, Milano"
Torres,45.4965812,9.2303172,cafe,,,,,"Via Padova 109, 20127, Milano"
Adriana,45.4963666,9.2300376,cafe,,,+39 02 83419085,,"Via Padova 97-99, 20127, Milano"
Bastianello Columbus,45.4723380,9.1566394,cafe,,https://bastianellocolumbus.playfun.tv/scheda.asp?id_scheda=978,+390248080617,Mo-Fr 08:00-20:00; Sa 08:00-15:00; Su off,"Via Michelangelo Buonarroti 48, 20044, Milano"
Metro Bar Amendola,45.4733937,9.1517893,bar,,,,Mo-Sa 07:00-21:00; Su off,"Piazza Giovanni Amendola 4, 20149, Milano"
Yum Cha!,45.5086892,9.2429340,cafe,,,+39 02 2722 1398,Tu-Fr 12:30-23:00; Sa-Su 10:30-23:00,"Via privata Antonio Meucci, 20128, Milano"
Stufanka,45.5061916,9.2256773,cafe,,,,,
Mamusca,45.5022453,9.1753360,cafe,,https://www.mamusca.it/,,,"Via Bernardo Davanzati 2, 20158, Milano"
Davide,45.4560790,9.2259044,cafe,,,,,
Riviera,45.4683842,9.2158628,cafe,,,,,
Giglio,45.4686050,9.2170022,cafe,,,,,
Linx,45.4869804,9.2423707,cafe,,,,,
Crash,45.4887825,9.2421188,cafe,,,,,
Fiordiponti,45.4531994,9.2029837,cafe,,,,,
Swami Café,45.4535306,9.2037025,pub,,,,"Mo-Fr 07:00-14:30,18:00-02:00, Sa,Su 18:00-02:00",
Astoria,45.5025888,9.2474248,cafe,,,,,
Pane bianco,45.5027958,9.2476916,cafe,,,+39 02 27209976,,"Via Civitavecchia, 20132, Milano"
Bar Bodio,45.4975294,9.1688194,cafe,,,+39 02 39310790,,"Viale Luigi Bodio, 20158, Milano"
Blues cafè,45.4970127,9.1700354,cafe,,,+39 02 82197892,,"Viale Luigi Bodio, 20158, Milano"
Bk Café,45.4437479,9.1789344,cafe,,,,,
Pub The Drouthy Duck,45.4373057,9.1520344,bar,,,,,"Viale Faenza 18, 20142, Milano"
Stefano,45.4416984,9.1536071,cafe,,,,,"Via Ettore Ponti 43, 20143, Milano"
Bar Fortuna,45.4444299,9.1548498,bar,,,,,"Via Giacomo Watt 1, 20143, Milano"
10gradinord,45.4439583,9.1543603,pub,,https://www.10gradinord.com/,+39 3519088121,Tu-Su 18:00-24:00,"Via Giacomo Watt 5, 20143, Milano"
Good Morning First,45.4903087,9.2237555,cafe,,,,,
Bar Rotatoria,45.4910806,9.2234199,cafe,,,,,
Christian Bar,45.4921684,9.2248402,cafe,,,,,
La Rosa dei Venti,45.4808629,9.2019273,cafe,,,,,"Via San Gregorio, 20124, Milano"
Merlino e Magò,45.4485442,9.1731000,pub,,,,,"Via Emilio Gola 31, 20143, Milano"
Bontà senza glutine,45.4412220,9.1521134,cafe,,,,Mo 07:00-15:00; Tu-Fr 07:00-18:00; Sa 08:00-14:00; Su 08:00-13:00,"Via Ettore Ponti 53, 20143, Milano"
Da lì a là,45.4419609,9.1546891,cafe,,,,,"Via Ettore Ponti 35, 20143, Milano"
Todo Modo,45.5034138,9.1615285,cafe,,,,,
Italy Cafè,45.4964016,9.1717638,cafe,,,,,
bar paradiso,45.4523507,9.2089029,cafe,,,,,
Golden Bar,45.5034496,9.1766658,cafe,,,,,
Bar del Muretto,45.4741002,9.2240712,cafe,,,,,
Spiller,45.4560565,9.1648287,pub,,https://www.spillerbirrerie.it/it/,+390209960506,,"Via Andrea Solari 6, 20144, Milano"
Bar Atlantic,45.4444720,9.1630461,bar,,,,Mo-Sa 07:30-20:30; Su 08:00-20:00,
Cilea,45.4973532,9.1062475,cafe,,,,,
La Latteria,45.4965457,9.1216606,cafe,,,,,
Rock Bar,45.4973703,9.1139400,cafe,,,,,
Billy Bar,45.4978737,9.1129203,cafe,,,,,
3B,45.4927330,9.1115404,cafe,,,,,
Lorenzo,45.4535017,9.0850767,cafe,,,,,
Palladio,45.4484846,9.1976706,cafe,,,,,
Biscottino Officina dei Sapori,45.4425634,9.1724303,cafe,,https://biscottino-officina-dei-sapori.menu-world.com/,,,"Via Spezia 2, 20142, Milano"
Pulp,45.4560121,9.2110845,pub,,,,,Via Cadore 48
Let’s Feel Good,45.4620378,9.1489540,bar,,https://www.letsfeelgood.it/,,,
Bottiglieria Popolare,45.4509756,9.1548066,bar,,,,,"Viale Carlo Troya 14, 20144, Milano"
Dinchi Cafè,45.4505600,9.1556361,cafe,,,,,"Viale Carlo Troya 23, 20144, Milano"
Bar Amici,45.5091549,9.2234422,bar,,,,Mo-Su 06:00-24:00,"Viale Monza, 20126, Milano"
Dejavu,45.4476610,9.1767957,bar,,,,,"Via Giosuè Borsi 2, 20143, Milano"
Bar Peter Pan,45.4674780,9.1664240,cafe,,,,,"Piazza della Conciliazione, 20123, Milano"
Maison Cafè,45.4603801,9.1646648,cafe,,,+390248517540,Mo-Sa 07:00-22:00; Su off,"Viale Coni Zugna 3, 20144, Milano"
Caffè Napoli,45.4526999,9.1758779,cafe,,https://www.caffenapoli.com/,,,"Via Vigevano 1, 20144, Milano"
Barolino,45.4484439,9.1797540,cafe,,,,,
Carico,45.4561022,9.1701578,bar,,https://www.carico.io/,,Mo 19:00-02:00; Tu off; We-Sa 19:00-02:00; Su 18:00-01:00,"Via Savona 1, 20144, Milano"
Green Bar,45.4740810,9.1092615,cafe,,,,,
Caffetteria Aurora,45.4414607,9.1404081,bar,,,,,"Via privata Parenzo 8, 20143, Milano"
Terzo Tempo,45.4423769,9.1453878,pub,,,,,"Via San Giuseppe Cottolengo, Milano"
Bar Simpaty,45.4539082,9.1547824,bar,,,,,"Piazza Napoli 9, 20146, Milano"
Frau,45.4471707,9.1273921,bar,,https://barlorenfrau.eatbu.com/,,,
Altura,45.4462916,9.1247200,cafe,,,,,"Via Lorenteggio 234, 20147, Milano"
Bar Giggia,45.4477459,9.1302037,bar,,,,,"Via Lorenteggio 183, 20147, Milano"
Mae Bar,45.4498679,9.1367653,bar,,,,,"Via Lorenteggio 163, 20146, Milano"
Caffetteria Rocca,45.4429123,9.1548554,cafe,,,,,"Via Ambrogio Binda 16, 20143, Milano"
café Binda,45.4409223,9.1549227,cafe,,,,,"Via Ambrogio Binda 45, 20143, Milano"
PiperCafè,45.4939448,9.2268662,cafe,,,,,
Milo caffè,45.4378210,9.1666673,cafe,,,,Mo-Fr 06:30-19:00; Sa 07:30-22:00,"Viale Famagosta 75, 20142, Milano"
Café Bistrot 25,45.4374910,9.1582641,cafe,,,,,"Viale Famagosta 25, 20142, Milano"
Caffé Famagosta,45.4374166,9.1558408,cafe,,,,,"Viale Famagosta 7, 20142, Milano"
Bar Miani,45.4378989,9.1546378,bar,,,,,"Piazza Guglielmo Miani 2, 20143, Milano"
Sirio caffé,45.4405703,9.1509160,bar,,,,,"Via Santa Rita da Cascia 23, 20143, Milano"
Capitano,45.4491737,9.1775863,pub,,,,,
Inzuppo,45.4491569,9.1775828,bar,breakfast,,,,
Smmak Navigli,45.4493334,9.1776341,bar,,https://smmak-navigli.business.site/,,,
Diapa5on,45.4494327,9.1776456,pub,,,,,
Alambique,45.4506128,9.1779208,pub,,,,,
Cobà,45.4484211,9.1773978,pub,,https://cobamilano.it/,,,
Il panino d'oro,45.4618149,9.2349476,cafe,,,,,"Largo Gianni Rodari 2, 20133, Milano"
Bar Rodari,45.4618996,9.2348617,bar,,,,,"Largo Gianni Rodari 2, 20133, Milano"
Gesto,45.4736348,9.2077747,bar,,,+39 02 201006,,Via Giuseppe Sirtori 15
Arena Piola,45.4799325,9.2210772,pub,pizza;regional;burger;italian,,+39 02 2701 6731,,Via Filippino Lippi 7
Avenue Cafe,45.4370581,9.1619963,cafe,,,,,"Viale Famagosta 42, 20142, Milano"
Culto Caffè,45.4848714,9.1873565,cafe,coffee_shop,,,,"Piazza Sigmund Freud 1, 20154, Milano"
Zaini Milano,45.4709386,9.2065158,cafe,,https://www.zainimilano.com/it/locale/,+39 02 694914450,,"Viale Piave 17, 20129, Milano"
Fantastic,45.4829414,9.2054179,cafe,,,+39 349 7937503,,"Via Vitruvio, 20124, Milano"
Frankly Bubble Tea & Coffee,45.4842575,9.2143991,cafe,bubble_tea,,,,
Molise,45.4537711,9.2243469,cafe,,,,,
Bar d'Este,45.4521850,9.1944058,cafe,,,,,
Il Caffè Ambrosiano,45.4675084,9.1554994,cafe,,,+390243510325,,"Via Michelangelo Buonarroti 8, 20145, Milano"
Square Bar,45.4674101,9.1549670,bar,,,,,"Via Michelangelo Buonarroti 5, 20149, Milano"
J. Blend,45.4535220,9.2248601,pub,,,,,
Buena suerte,45.4790818,9.2105302,bar,,,,,
Happy Bar,45.4560629,9.2236552,cafe,,,,,
D’Angelo,45.4555398,9.2236545,cafe,,,,,
Bar Art,45.4550130,9.2236622,cafe,,,,,
+39zerodue,45.4673353,9.1549660,cafe,italian,,,,"Via Michelangelo Buonarroti 3, 20149, Milano"
Bar Alba,45.4617510,9.2073457,bar,,,,,
Exit,45.4589341,9.1897564,cafe,,,,,
Re Bolla,45.4643056,9.2280201,bar,,,,,"Via Luisa Battistotti Sassi, 20133, Milano"
Dolce amaro caffè,45.4723275,9.2068075,cafe,,,,,
La sera allo zoo,45.4752398,9.2076827,bar,,,,,Via Melzo
Coll,45.4621241,9.2062113,cafe,bubble_tea,,,,
Orsonero,45.4631489,9.2119633,cafe,,,,We-Su 09:00-17:00; Mo-Tu closed,
Il caffè ambrosiano,45.4621006,9.2105740,cafe,,,,,
PIBÄ,45.4627811,9.2116365,pub,,,,,
