source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names
mycia,44b8dee9010f,Chihuahua Tacos Sarpi,https://www.mycia.it/menu/milano/chihuahua-tacos-sarpi-ZSoTJqqTM,"Via Paolo Sarpi, 60, 20154 Milano, Milano MI, Italia",Milano,45.4810742,9.1711028,"Cocktail Bar, Opzioni Senza Glutine, Ristorante",€€,,,,,Lunedì Chiuso | Martedì 12:00 - 15:00 / 18:00 - 23:00 | Mercoledì 12:00 - 15:00 / 18:00 - 23:00 | Giovedì 12:00 - 15:00 / 18:00 - 23:00 | Venerdì 12:00 - 15:00 / 18:00 - 00:00 | Sabato 12:00 - 15:00 / 18:00 - 00:00 | Domenica 12:00 - 15:00 / 18:00 - 00:00,True,https://www.mycia.it/menu/milano/chihuahua-tacos-sarpi-ZSoTJqqTM,no_price,2026-05-30T17:22:12.344638+00:00,cocktail_bar,AMBIGUOUS_TO_REVIEW,False,existing,Chihuahua Tacos Sarpi
direct_website,8f9e35b77eba,Circolo Arci Biko,https://www.bikoclub.net/,Via Ettore Ponti 40,Milano,45.4421057,9.1538049,nightclub,,,,,https://www.bikoclub.net/,,False,https://www.bikoclub.net/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Circolo Arci Biko
web_extract,cc45a472920e,Club 23,https://www.theclubmilano.com/,Via SAMMARTINI GIOVANNI BATTISTA 23,Milano,45.488772,9.205385,"i - Disco bar, america bar, locali serali e simili",,,,,https://www.theclubmilano.com/,,False,https://www.theclubmilano.com/,no_price,2026-05-31T16:45:42.791847+00:00,cocktail_bar,TARGET,False,existing,Club 23
web_extract,a40cca44a238,Club Plastic,https://www.vogue.it/article/plastic-milano-chiusura,"Via Giuseppe Scalarini, 20139, Milano",Milano,45.438136,9.206107,nightclub,,,,,https://www.vogue.it/article/plastic-milano-chiusura,,False,https://www.vogue.it/article/plastic-milano-chiusura,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Club Plastic
mycia,dce908fa41c9,Colibrì,https://www.mycia.it/menu/milano/colibri-7ZY2remyY,"Via Laghetto, 9/11, 20122 Milano, Milano MI, Italia",Milano,45.4615099,9.1957632,"Bar, Cafè, PREMIUM COCKTAIL BAR; bar",€€,,,+393494016961,https://www.colibrimilano.it/,Lunedì 08:30 - 22:00 | Martedì 08:30 - 00:00 | Mercoledì 08:30 - 00:00 | Giovedì 08:30 - 00:00 | Venerdì 08:30 - 00:00 | Sabato 16:00 - 00:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/colibri-7ZY2remyY,no_price,2026-05-30T17:22:41.706540+00:00,cocktail_bar,TARGET,False,existing,Colibrì
mycia,9f46d7284894,De Montel,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,"Via Achille, 6, Milan, MI, Italy",Milano,45.4806567,9.1231276,Cocktail Bar,€€,,,,,Lunedì 09:30 - 23:00 | Martedì 09:30 - 23:00 | Mercoledì 09:30 - 23:00 | Giovedì 09:30 - 23:00 | Venerdì 08:30 - 23:45 | Sabato 08:30 - 23:45 | Domenica 08:30 - 22:00,True,https://www.mycia.it/menu/milano/de-montel-jcwOGPMbR,no_price,2026-05-30T17:23:04.871179+00:00,cocktail_bar,TARGET,False,existing,De Montel
direct_website,d41006fe4a93,District 272,https://www.district272.com/,Via Padova 272,Milano,45.5075896,9.245293,nightclub,,,,+39 349 690 8519,https://www.district272.com/,,False,https://www.district272.com/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,District 272
leggimenu,633cfd9243c8,Dream Cocktail Bar,https://www.leggimenu.it/menu/dreamcocktailbar,Via Edmondo De Amicis 28,Milano,45.459283,9.177298,,,,,,,,True,https://www.leggimenu.it/menu/dreamcocktailbar,no_price,2026-05-31T09:14:42Z,cocktail_bar,TARGET,False,existing,Dream Cocktail Bar
mycia,ee8089869a3d,Drinc Cocktail & Conversation,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,"Via Plinio, 32, Milan, Metropolitan City of Milan, Italy",Milano,45.4774417,9.2156236,MIXOLOGY COCKTAIL BAR,€€€,,,,,Lunedì 18:00 - 01:00 | Martedì 18:00 - 01:00 | Mercoledì 18:00 - 01:00 | Giovedì 18:00 - 01:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/drinc-cocktail-conversation-9L5PAYrVB,no_price,2026-05-30T17:23:21.939947+00:00,cocktail_bar,TARGET,False,existing,Drinc Cocktail & Conversation
direct_website,325965df8018,DRK Milano,https://dkrmilano.it/,Via Merano 18,Milano,45.4973537,9.2221363,nightclub,,,,,https://dkrmilano.it/,,False,https://dkrmilano.it/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,DRK Milano
web_extract,b779778f13b3,Epoca Tango,https://spazioepocamilano.eatbu.com/,Via privata Parenzo 7,Milano,45.442105,9.14114,nightclub,,,,,https://spazioepocamilano.eatbu.com/,,False,https://spazioepocamilano.eatbu.com/,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Epoca Tango
mycia,1e1e10adba1f,Eppol,https://www.mycia.it/menu/milano/eppol-gV3iU9sC6,"Via Marcello Malpighi, 7, Milano, MI, Italia",Milano,45.4748433,9.2074628,PREMIUM COCKTAIL BAR,€€,,,,,Lunedì 07:30 - 01:00 | Martedì 07:30 - 01:00 | Mercoledì 07:30 - 01:00 | Giovedì 07:30 - 01:00 | Venerdì 07:30 - 01:00 | Sabato 08:30 - 01:00 | Domenica 08:30 - 01:00,True,https://www.mycia.it/menu/milano/eppol-gV3iU9sC6,no_price,2026-05-30T17:23:43.578824+00:00,cocktail_bar,TARGET,False,existing,Eppol
direct_website,c777841249d5,Extasià,https://www.extasiadiscotopless.com/,Largo Augusto 7,Milano,45.4634962,9.1985178,nightclub,,,,+39 02 76006679,https://www.extasiadiscotopless.com/,,False,https://www.extasiadiscotopless.com/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Extasià
web_extract,ff4ff05e2674,Fabrique,https://fabriquemilano.it/,Via Gaudenzio Fantoli 9,Milano,45.452124,9.252277,nightclub,,,,,https://fabriquemilano.it/,,False,https://fabriquemilano.it/,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Fabrique
mycia,6fb0b0a828c7,Felix,https://www.mycia.it/menu/milano/felix-0fzQK2uNG,"Via Filippo Argelati, 1, Milano, MI, Italia",Milano,45.4514483,9.1743036,"Cafè, Cocktail Bar, Pub",€€,,,,,Lunedì 08:00 - 02:00 | Martedì 08:00 - 02:00 | Mercoledì 08:00 - 02:00 | Giovedì 08:00 - 02:00 | Venerdì 08:00 - 02:00 | Sabato 08:00 - 02:00 | Domenica 08:00 - 02:00,True,https://www.mycia.it/menu/milano/felix-0fzQK2uNG,no_price,2026-05-30T17:23:57.545421+00:00,cocktail_bar,TARGET,False,existing,Felix
mycia,9fc36aa6b011,FininFondo,https://www.mycia.it/menu/milano/fininfondo-d10d74ee3,"Ripa di Porta Ticinese, 69, 20143 Milano, MI, Italia",Milano,45.4504031,9.1693498,"Cocktail Bar, Ristorante",€€,,,,,Lunedì 12:00 - 15:00 / 17:30 - 00:00 | Martedì 12:00 - 15:00 / 17:30 - 00:00 | Mercoledì 12:00 - 15:00 / 17:30 - 00:00 | Giovedì 12:00 - 15:00 / 17:30 - 00:00 | Venerdì 12:00 - 15:00 / 17:30 - 00:00 | Sabato 19:00 - 00:00 | Domenica 12:00 - 00:00,True,https://www.mycia.it/menu/milano/fininfondo-d10d74ee3,no_price,2026-05-30T17:24:02.172187+00:00,cocktail_bar,TARGET,False,existing,FininFondo
web_extract,63b5d3e3fd33,Foca Loca,http://www.milanolocali.it/cocktail_bar_milano.html,"Via Flavio Baracchini, 20122, Milano",Milano,45.461325,9.191458,nightclub,,,,,http://www.milanolocali.it/night_club_foca_loca_milano.html,,False,http://www.milanolocali.it/cocktail_bar_milano.html,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Foca Loca
web_extract,91f4e9b4cf67,Foglie Music Lounge Bar,https://www.bookcitymilano.it/storage/app/media/programma-bcm-25.pdf,"Via Ventiquattro Maggio, 20099, Sesto San Giovanni",Milano,45.527251,9.230587,bar,,,,,https://www.bookcitymilano.it/storage/app/media/programma-bcm-25.pdf,,False,https://www.bookcitymilano.it/storage/app/media/programma-bcm-25.pdf,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Foglie Music Lounge Bar
mycia,14ba646c8393,Fuel,https://www.mycia.it/menu/milano/fuel-dfJe0bfI1,"Via Festa del Perdono, 8, Milan, Metropolitan City of Milan, Italy",Milano,45.46133,9.1946089,Cocktail Bar,€€,,,,,Lunedì 07:30 - 00:00 | Martedì 07:30 - 00:00 | Mercoledì 07:30 - 00:00 | Giovedì 07:30 - 00:00 | Venerdì 07:30 - 00:00 | Sabato 07:30 - 00:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/fuel-dfJe0bfI1,no_price,2026-05-30T17:24:22.257916+00:00,cocktail_bar,TARGET,False,existing,Fuel
direct_website,01dfdc0ac76f,Gate,https://www.gatemilano.it/,Via Valtellina 21,Milano,45.4943778,9.1819083,nightclub,,,,,https://www.gatemilano.it/,,False,https://www.gatemilano.it/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Gate
mycia,dfc7e8be1421,Gerico,https://www.mycia.it/menu/milano/gerico-GOeSPAYKH,"Via Pio IV, 3, Milan, Metropolitan City of Milan, Italy",Milano,45.4586783,9.1817474,Cocktail Bar,€€,,,,,Lunedì Chiuso | Martedì 16:00 - 02:00 | Mercoledì 16:00 - 02:00 | Giovedì 16:00 - 02:00 | Venerdì 16:00 - 02:00 | Sabato 16:00 - 02:00 | Domenica 16:00 - 02:00,True,https://www.mycia.it/menu/milano/gerico-GOeSPAYKH,no_price,2026-05-30T17:24:33.387997+00:00,cocktail_bar,TARGET,False,existing,Gerico
mycia,855d7ee4f0b4,Gesto,https://www.mycia.it/menu/milano/gesto-3AeuL0beV,"Via Giuseppe Sirtori, 15, Milano, MI, Italia",Milano,45.4732801,9.2077526,MIXOLOGY COCKTAIL BAR,€€,,,,,Lunedì Chiuso | Martedì 19:00 - 02:00 | Mercoledì 19:00 - 02:00 | Giovedì 19:00 - 02:00 | Venerdì 19:00 - 02:00 | Sabato 19:00 - 02:00 | Domenica 19:00 - 02:00,True,https://www.mycia.it/menu/milano/gesto-3AeuL0beV,no_price,2026-05-30T17:24:34.932792+00:00,cocktail_bar,TARGET,False,existing,Gesto
direct_website,034b3c9d5aff,Ginger Cocktail Lab,https://www.gingercocktailab.it/,Via Ascanio Sforza 21 20136,Milano,45.4496651,9.1777067,,,,,,https://www.gingercocktailab.it/,Tu-Su 17:30-02:30,False,,no_price,2026-05-30T22:25:39Z,cocktail_bar,TARGET,False,existing,Ginger Cocktail Lab
mycia,21586a2ceb56,Gramm,https://www.mycia.it/menu/milano/gramm-ycKcyUMHR,"Ripa di Porta Ticinese, 49, Milan, Metropolitan City of Milan, Italy",Milano,45.4511727,9.1728463,Cocktail Bar,€€,,,,,Lunedì Chiuso | Martedì 17:00 - 02:00 | Mercoledì 17:00 - 02:00 | Giovedì 17:00 - 02:00 | Venerdì 17:00 - 02:00 | Sabato 17:00 - 02:00 | Domenica 17:00 - 02:00,True,https://www.mycia.it/menu/milano/gramm-ycKcyUMHR,no_price,2026-05-30T17:24:51.905826+00:00,cocktail_bar,TARGET,False,existing,Gramm
direct_website,88c01017bfb4,Hollywood,https://www.discotecahollywood.com/,Corso Como 15,Milano,45.4825948,9.1872054,nightclub,,,,,https://www.discotecahollywood.com/,,False,https://www.discotecahollywood.com/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Hollywood
mycia,1bfdd3a67980,Huan,https://www.mycia.it/menu/milano/huan-NgGzfizRo,"Ripa di Porta Ticinese, 69, Milano, MI, Italia",Milano,45.4504031,9.1693498,"Cocktail Bar, Ristorante",€€€,,,,,Lunedì 18:00 - 01:00 | Martedì 18:00 - 01:00 | Mercoledì 18:00 - 01:00 | Giovedì 18:00 - 01:00 | Venerdì 18:00 - 01:00 | Sabato 18:00 - 01:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/huan-NgGzfizRo,no_price,2026-05-30T17:25:13.493794+00:00,cocktail_bar,TARGET,False,existing,Huan
direct_website,fa6be507c227,Il Gattopardo,https://www.ilgattopardomilano.com/,Via Piero della Francesca 47,Milano,45.4852331,9.1614442,nightclub,,,,,https://www.ilgattopardomilano.com/,,False,https://www.ilgattopardomilano.com/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Il Gattopardo
mycia,a2a8c131d5f7,Iris Cafè,https://www.mycia.it/menu/milano/iris-cafe-kihGOWvkL,"Via Angelo Secchi, 2, Milano, MI, Italia",Milano,45.4765809,9.2079782,"Bar, Cocktail Bar",€,,,,,Lunedì 06:00 - 00:00 | Martedì 06:00 - 00:00 | Mercoledì 06:00 - 00:00 | Giovedì 06:00 - 00:00 | Venerdì 06:00 - 00:00 | Sabato 06:00 - 00:00 | Domenica 06:00 - 00:00,True,https://www.mycia.it/menu/milano/iris-cafe-kihGOWvkL,no_price,2026-05-30T17:25:53.685713+00:00,cocktail_bar,TARGET,False,existing,Iris Cafè
web_extract,f468a0d77389,Justme Milano,https://justmemilano.com/new-years-eve-2026/,Viale Guglielmo Shakespeare,Milano,45.473131,9.172947,nightclub,,,,,https://justmemilano.com/,,False,https://justmemilano.com/new-years-eve-2026/,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Justme Milano
direct_website,ba7e6f2db489,Karma,http://www.karmamilano.it,Via Fabio Massimo 36,Milano,45.433041,9.2311594,nightclub,,,,+39 346 383 1499;+39 339 409 0542,http://www.karmamilano.it,,False,http://www.karmamilano.it,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Karma
web_extract,42994001b5bd,Legend Club,https://legendclub.jimdofree.com/,Viale Enrico Fermi 98,Milano,45.516159,9.179438,nightclub,,,,,https://legendclub.jimdofree.com/,,False,https://legendclub.jimdofree.com/,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Legend Club
direct_website,41611c9538c0,Ligh Lime,https://www.limemilano.it/,Via Tullo Massarani 6,Milano,45.4444545,9.2161877,nightclub,,,,+39 348 1082533,https://www.limemilano.it/,,False,https://www.limemilano.it/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Ligh Lime
direct_website,d6e642ae5382,LoolaPaloosa,http://www.loolapaloosa.com/,Corso Como 15,Milano,45.4825218,9.1871885,nightclub,,,,+39 02 6555693,http://www.loolapaloosa.com/,,False,http://www.loolapaloosa.com/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,LoolaPaloosa
menudigitale,98923665130c,Lounge / Leggi il Menu Digitale di Garibaldi Lounge,https://www.menudigitale.io/kbhnp/,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/kbhnp/,no_price,2026-05-31T09:40:52Z,cocktail_bar,TARGET,False,fallback,Lounge / Leggi il Menu Digitale di Garibaldi Lounge | Lounge | Leggi il Menu Digitale di Garibaldi Lounge
mycia,e1f16a88f9f0,LOUNGE CLUB,https://www.mycia.it/menu/milano/lounge-club-TfNCtRQHx,"Via Arcangelo Corelli, 62, Milano, MI, Italia",Milano,45.4707387,9.2551521,"Bar, Lounge bar",€€€,,,,,Lunedì Chiuso | Martedì Chiuso | Mercoledì Chiuso | Giovedì Chiuso | Venerdì 19:30 - 04:00 | Sabato 19:30 - 04:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/lounge-club-TfNCtRQHx,no_price,2026-05-30T17:27:43.228633+00:00,cocktail_bar,TARGET,False,existing,LOUNGE CLUB
direct_website,8e1ef978aac7,Madison Music Hall,http://www.newmadison.it/,Via Giovanni da Udine 28,Milano,45.4975121,9.1377587,nightclub,,,,,http://www.newmadison.it/,,False,http://www.newmadison.it/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Madison Music Hall
direct_website,3a796b623559,Magazzini Generali,https://www.magazzinigenerali.org/menu/,Via Pietrasanta 16,Milano,45.4440969,9.1952615,nightclub,,,,+39025393948,https://www.magazzinigenerali.org/,,False,https://www.magazzinigenerali.org/menu/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Magazzini Generali
mycia,01f1f1537d84,Moebius,https://www.mycia.it/menu/milano/moebius-uTWPOHbUU,"Via Alfredo Cappellini, 25, Milano, MI, Italia",Milano,45.4814216,9.2028611,"FASHION COCKTAIL BAR, MIXOLOGY COCKTAIL BAR",€€€,,,,,Lunedì 18:00 - 01:00 | Martedì 18:00 - 01:00 | Mercoledì 18:00 - 01:00 | Giovedì 18:00 - 01:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 01:00,True,https://www.mycia.it/menu/milano/moebius-uTWPOHbUU,no_price,2026-05-30T17:28:49.581941+00:00,cocktail_bar,TARGET,False,existing,Moebius
mycia,d80fa404a361,Nik's & co,https://www.mycia.it/menu/milano/nik-s-co-x6w67v6oB,"Via Giovanni Schiaparelli, Milan, Metropolitan City of Milan, Italy",Milano,45.4902743,9.2037612,CASUAL COCKTAIL BAR,€€,,,,https://niksandco.it/,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 02:00,True,https://www.mycia.it/menu/milano/nik-s-co-x6w67v6oB,no_price,2026-05-30T17:29:14.268972+00:00,cocktail_bar,TARGET,False,existing,Nik's & co | Nik's & Co
mycia,ca7d093f8adf,Noloso,https://www.mycia.it/menu/milano/noloso-RalvBIfA0,"Via Luigi Varanini, 5, Milan, Metropolitan City of Milan, Italy",Milano,45.4930322,9.2179641,Cocktail Bar,€,,,,,Lunedì 17:00 - 01:00 | Martedì 17:00 - 01:00 | Mercoledì 17:00 - 01:00 | Giovedì 17:00 - 01:00 | Venerdì 17:00 - 02:00 | Sabato 17:00 - 02:00 | Domenica 17:00 - 01:00,True,https://www.mycia.it/menu/milano/noloso-RalvBIfA0,no_price,2026-05-30T17:29:18.895591+00:00,cocktail_bar,TARGET,False,existing,Noloso
direct_website,fb4b2b83544c,Old Fashion,https://oldfashion.it/,Viale Luigi Camoens,Milano,45.4728525,9.1736435,nightclub,,,,,https://oldfashion.it/,,False,https://oldfashion.it/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Old Fashion
web_extract,b1daffc568c5,ONEWAY discoclub,https://onewaydisco.it/,Via Felice Cavallotti 204,Milano,45.53137,9.236558,nightclub,,,,,https://onewaydisco.it/,,False,https://onewaydisco.it/,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,ONEWAY discoclub
mycia,86e5faa823a9,OTIVM,https://www.mycia.it/menu/milano/otivm-LaIWd9LKg,"Via Santa Maria Segreta, 5, 20123 Milano, Milano MI, Italia",Milano,45.4653967,9.1848357,"FASHION COCKTAIL BAR, Ristorante",€€€,,,,,Lunedì 11:00 - 15:00 | Martedì 11:00 - 15:00 | Mercoledì 11:00 - 22:00 | Giovedì 11:00 - 22:00 | Venerdì 11:00 - 22:00 | Sabato 11:00 - 22:00 | Domenica 11:00 - 22:00,True,https://www.mycia.it/menu/milano/otivm-LaIWd9LKg,no_price,2026-05-30T17:30:06.700906+00:00,cocktail_bar,TARGET,False,existing,OTIVM
direct_website,57e98a98b4c9,Pineta Milano,https://www.pinetamilano.com/,Via Messina 38,Milano,45.4861894,9.1738635,nightclub,,,,,https://www.pinetamilano.com/,,False,https://www.pinetamilano.com/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Pineta Milano
direct_website,f4d877c29011,Porta d'Oro,http://www.portadoroclub.it/,Piazza Armando Diaz 3,Milano,45.4623498,9.1904357,nightclub,,,,+39 02 86998972,http://www.portadoroclub.it/,,False,http://www.portadoroclub.it/,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Porta d'Oro
web_extract,f25862e1678a,Pura Vida,https://puravida.eatbu.com/,"Piazza della Stazione, 20097, San Donato Milanese",Milano,45.419065,9.254427,nightclub,,,,,https://puravida.eatbu.com/,,False,https://puravida.eatbu.com/,no_price,2026-05-31T19:03:58.101062+00:00,cocktail_bar,TARGET,False,existing,Pura Vida
mycia,43f75f4e70f2,Putea Sfizioteca Salentina,https://www.mycia.it/menu/milano/putea-sfizioteca-salentina-9hANxxASo,"Corso Indipendenza, 12, Milano, MI, Italia",Milano,45.4675315,9.2126383,"Bar, CASUAL COCKTAIL BAR",€€,,,,,Lunedì 08:00 - 23:00 | Martedì 08:00 - 23:00 | Mercoledì 08:00 - 23:00 | Giovedì 08:00 - 23:00 | Venerdì 08:00 - 23:00 | Sabato 09:00 - 23:00 | Domenica 09:00 - 23:00,True,https://www.mycia.it/menu/milano/putea-sfizioteca-salentina-9hANxxASo,no_price,2026-05-30T17:31:38.124157+00:00,cocktail_bar,TARGET,False,existing,Putea Sfizioteca Salentina
mycia,0652ace82618,Raboucer,https://www.mycia.it/menu/milano/raboucer-92ajLrxxT,"Via Gian Giacomo Mora, 3, Milan, Metropolitan City of Milan, Italy",Milano,45.4589929,9.1787836,Cocktail Bar,€€,,,,,Lunedì 18:00 - 02:00 | Martedì 18:00 - 02:00 | Mercoledì 18:00 - 02:00 | Giovedì 18:00 - 02:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 02:00,True,https://www.mycia.it/menu/milano/raboucer-92ajLrxxT,no_price,2026-05-30T17:31:41.209886+00:00,cocktail_bar,TARGET,False,existing,Raboucer
menudigitale,bf34f460627d,Radici Cocktails & Beer,https://www.menudigitale.io/dsxvd,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/dsxvd,no_price,2026-05-31T09:36:33Z,cocktail_bar,TARGET,False,fallback,Radici Cocktails & Beer
web_extract,a4167b4c49b7,Rita & Cocktails,https://www.ritacocktails.com/menu/,Via FUMAGALLI ANGELO CARLO 1,Milano,45.450324,9.169916,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,https://www.ritacocktails.com/,,False,https://www.ritacocktails.com/menu/,no_price,2026-05-31T16:45:42.791847+00:00,cocktail_bar,AMBIGUOUS_TO_REVIEW,False,existing,Rita & Cocktails
mycia,9c86a5341123,Sapori Solari,https://www.mycia.it/menu/milano/sapori-solari-ctuvX1YCZ,"Via Antonio Stoppani, 11, Milano, MI, Italia",Milano,45.4754964,9.2131378,PREMIUM COCKTAIL BAR,€€,,,,,Lunedì Chiuso | Martedì 18:00 - 01:00 | Mercoledì 18:00 - 01:00 | Giovedì 18:00 - 01:00 | Venerdì 18:00 - 02:00 | Sabato 18:00 - 02:00 | Domenica 18:00 - 00:00,True,https://www.mycia.it/menu/milano/sapori-solari-ctuvX1YCZ,no_price,2026-05-30T17:32:58.845582+00:00,cocktail_bar,TARGET,False,existing,Sapori Solari
direct_website,d4c73f703b7e,Sauna Metro club Milano Centrale,https://www.metroclubmilano.it,Via Giovanni Schiaparelli 1,Milano,45.489261,9.2055336,nightclub,,,,+39 02 66719089,https://www.metroclubmilano.it,Mo-Su 12:00-01:30,False,https://www.metroclubmilano.it,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Sauna Metro club Milano Centrale
direct_website,9756542ebbd6,Shilling's,https://www.shillings.it/it/shillings,Via Paolo da Cannobio 2,Milano,45.4619518,9.1908857,nightclub,,,,+39 02 8693554,https://www.shillings.it/it/shillings,,False,https://www.shillings.it/it/shillings,no_price,2026-05-30T20:43:55.019300+00:00,cocktail_bar,TARGET,False,existing,Shilling's
mycia,d8f7f95b14dd,Spazio Niko Romito,https://www.mycia.it/menu/milano/spazio-niko-romito-uerL1asaN,"Galleria Vittorio Emanuele II, Milano, MI, Italia",Milano,45.464751,9.190268,"Lounge bar, Ristorante",€€€€,,,,,Lunedì 12:30 - 15:00 / 19:30 - 23:00 | Martedì 12:30 - 15:00 / 19:30 - 23:00 | Mercoledì Chiuso | Giovedì 12:30 - 15:00 / 19:30 - 23:00 | Venerdì 12:30 - 15:00 / 19:30 - 23:00 | Sabato 12:30 - 15:00 / 19:30 - 23:00 | Domenica 12:30 - 15:00 / 19:30 - 23:00,True,https://www.mycia.it/menu/milano/spazio-niko-romito-uerL1asaN,no_price,2026-05-30T17:33:20.487903+00:00,cocktail_bar,TARGET,False,existing,Spazio Niko Romito
